Time,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6
1680.0000,-10.9734,-8.8715,-21.5979,-23.1232,-19.1933,-15.6610,-12.9093,-10.6050,-11.1070,-0.8361,-14.7512,-15.5766,3.0210,-20.5456,-18.0038,-19.8090,-10.2811,-17.3387,-14.3948,-18.8912,-29.6142,-12.4564,-18.5391,-15.2788,-13.3833
1681.0000,-10.1421,-9.3483,-21.3455,-24.1146,-19.4620,-15.9203,-12.8592,-9.8515,-10.7963,-0.2052,-14.8396,-15.3089,4.2952,-18.2249,-17.7600,-19.6743,-10.4501,-17.2637,-14.2162,-18.9070,-29.3766,-12.7535,-18.6895,-15.7676,-14.2829
1682.0000,-9.3232,-9.5325,-20.6825,-24.5159,-19.3879,-15.8903,-12.5069,-8.8072,-10.3798,0.7880,-14.6977,-14.8936,5.7286,-15.3362,-17.1686,-19.2661,-10.3226,-16.8243,-13.6673,-18.5681,-28.7705,-12.6239,-18.7186,-15.8736,-14.7765
1683.0000,-8.3892,-9.2106,-19.5512,-24.3090,-18.8757,-15.4936,-11.7789,-7.5214,-9.8269,2.0880,-14.2100,-14.2252,7.4322,-12.2595,-16.1846,-18.5362,-9.8487,-15.9460,-12.6930,-17.8194,-27.7624,-11.9458,-18.4892,-15.5125,-14.7076
1684.0000,-7.2417,-8.2492,-17.9486,-23.5282,-17.8824,-14.6855,-10.6380,-6.0399,-9.0929,3.6266,-13.3193,-13.2314,9.4057,-9.3557,-14.8204,-17.4635,-9.0023,-14.6110,-11.2972,-16.6523,-26.3544,-10.6935,-17.8777,-14.6318,-13.9813
1685.0000,-5.8589,-6.6144,-15.9338,-22.2575,-16.4325,-13.4712,-9.1021,-4.4073,-8.1459,5.3130,-12.0481,-11.8975,11.4939,-6.9228,-13.1482,-16.0651,-7.7964,-12.8685,-9.5496,-15.1119,-24.5906,-8.9476,-16.8091,-13.2284,-12.5883
1686.0000,-4.3225,-4.3745,-13.6209,-20.6157,-14.6194,-11.9126,-7.2539,-2.6768,-6.9926,7.0236,-10.4980,-10.2777,13.3913,-5.1746,-11.2872,-14.4016,-6.2946,-10.8303,-7.5769,-13.2948,-22.5595,-6.8819,-15.2818,-11.3625,-10.6148
1687.0000,-2.8147,-1.6894,-11.1614,-18.7319,-12.5920,-10.1222,-5.2358,-0.9208,-5.6962,8.5982,-8.8256,-8.4895,14.7011,-4.2369,-9.3807,-12.5724,-4.6113,-8.6518,-5.5381,-11.3360,-20.3873,-4.7292,-13.3768,-9.1602,-8.2358
1688.0000,-1.5793,1.2065,-8.7189,-16.7166,-10.5296,-8.2441,-3.2294,0.7649,-4.3757,9.8525,-7.2033,-6.6928,15.0378,-4.1506,-7.5670,-10.7018,-2.8991,-6.5040,-3.5909,-9.3889,-18.2225,-2.7350,-11.2471,-6.8033,-5.6897
1689.0000,-0.8569,4.0259,-6.4446,-14.6381,-8.6107,-6.4246,-1.4237,2.2682,-3.1855,10.6080,-5.7747,-5.0579,14.1452,-4.8741,-5.9522,-8.9176,-1.3238,-4.5422,-1.8579,-7.6005,-16.2141,-1.1117,-9.0890,-4.5045,-3.2369
1690.0000,-0.8096,6.4530,-4.4561,-12.5117,-6.9815,-4.7804,0.0219,3.4812,-2.2793,10.7342,-4.6195,-3.7295,11.9919,-6.2804,-4.5919,-7.3273,-0.0317,-2.8793,-0.4008,-6.0870,-14.4854,0.0007,-7.1037,-2.4729,-1.1125
1691.0000,-1.4596,8.1715,-2.8263,-10.3047,-5.7324,-3.3731,1.0090,4.3273,-1.7680,10.1902,-3.7377,-2.7970,8.8133,-8.1523,-3.4854,-5.9977,0.8823,-1.5695,0.7887,-4.9152,-13.1112,0.5555,-5.4558,-0.8760,0.5182
1692.0000,-2.6617,8.8990,-1.5814,-7.9589,-4.8865,-2.1973,1.5192,4.7875,-1.6859,9.0527,-3.0575,-2.2769,5.0767,-10.1863,-2.5849,-4.9440,1.3966,-0.6063,1.7790,-4.0937,-12.1034,0.6022,-4.2417,0.1918,1.5890
1693.0000,-4.1217,8.4240,-0.7092,-5.4233,-4.4033,-1.1877,1.6131,4.9149,-1.9759,7.5157,-2.4667,-2.1138,1.3766,-12.0125,-1.8167,-4.1317,1.5679,0.0651,2.6727,-3.5766,-11.4117,0.2698,-3.4748,0.7272,2.1400
1694.0000,-5.4607,6.6433,-0.1742,-2.6889,-4.1964,-0.2440,1.4110,4.8292,-2.5018,5.8587,-1.8564,-2.1998,-1.7177,-13.2377,-1.1089,-3.4924,1.5151,0.5248,3.5689,-3.2789,-10.9382,-0.2644,-3.0922,0.8153,2.2990
1695.0000,-6.3099,3.5915,0.0660,0.1847,-4.1607,0.7329,1.0576,4.6912,-3.0840,4.3870,-1.1655,-2.4064,-3.8167,-13.5085,-0.4189,-2.9488,1.3869,0.8503,4.5268,-3.1015,-10.5658,-0.8145,-2.9808,0.6071,2.2432
1696.0000,-6.4113,-0.5466,0.0458,3.0616,-4.2017,1.8032,0.6834,4.6624,-3.5509,3.3602,-0.4114,-2.6218,-4.8234,-12.5813,0.2477,-2.4426,1.3195,1.0916,5.5394,-2.9585,-10.1909,-1.2245,-3.0160,0.2818,2.1494
1697.0000,-5.6962,-5.4464,-0.2161,5.7421,-4.2601,2.9604,0.3710,4.8602,-3.7882,2.9280,0.3032,-2.7831,-4.9658,-10.3817,0.8319,-1.9565,1.3979,1.2559,6.5259,-2.8006,-9.7532,-1.3994,-3.1023,0.0028,2.1469
1698.0000,-4.3178,-10.6791,-0.7156,7.9977,-4.3244,4.1228,0.1373,5.3243,-3.7732,3.0941,0.8107,-2.8935,-4.7368,-7.0337,1.2336,-1.5239,1.6324,1.3069,7.3455,-2.6278,-9.2517,-1.3211,-3.2037,-0.1203,2.2861
1699.0000,-2.6262,-15.7678,-1.4526,9.6181,-4.4286,5.1495,-0.0631,6.0042,-3.5798,3.7185,0.9220,-3.0201,-4.7543,-2.8480,1.3386,-1.2212,1.9567,1.1795,7.8318,-2.4868,-8.7437,-1.0468,-3.3549,-0.0549,2.5306
1700.0000,-1.0911,-20.2544,-2.4154,10.4603,-4.6346,5.8758,-0.3158,6.7741,-3.3540,4.5606,0.4814,-3.2714,-5.5798,1.7345,1.0543,-1.1443,2.2510,0.8046,7.8371,-2.4543,-8.3242,-0.6889,-3.6494,0.1535,2.7762
1701.0000,-0.1901,-23.7624,-3.5626,10.4860,-5.0059,6.1609,-0.7104,7.4717,-3.2646,5.3502,-0.5820,-3.7611,-7.5488,6.2289,0.3455,-1.3756,2.3821,0.1402,7.2775,-2.6084,-8.0922,-0.3824,-4.2070,0.4012,2.8899
1702.0000,-0.2915,-26.0431,-4.8116,9.7762,-5.5785,5.9330,-1.3039,7.9484,-3.4461,5.8650,-2.2211,-4.5670,-10.6604,10.2037,-0.7404,-1.9507,2.2504,-0.8035,6.1645,-2.9982,-8.1144,-0.2471,-5.1303,0.5609,2.7582
1703.0000,-1.5631,-26.9969,-6.0372,8.5187,-6.3386,5.2198,-2.0939,8.1178,-3.9502,5.9924,-4.2675,-5.6988,-14.5615,13.3605,-2.0682,-2.8362,1.8275,-1.9513,4.6146,-3.6187,-8.3954,-0.3532,-6.4626,0.5225,2.3303
1704.0000,-3.9296,-26.6650,-7.0847,6.9688,-7.2151,4.1523,-3.0093,7.9844,-4.7238,5.7553,-6.4584,-7.0820,-18.6296,15.5771,-3.4323,-3.9252,1.1739,-3.1679,2.8336,-4.4012,-8.8676,-0.7012,-8.1591,0.2260,1.6430
1705.0000,-7.0890,-25.1996,-7.7959,5.3938,-8.0887,2.9412,-3.9245,7.6443,-5.6190,5.2955,-8.4903,-8.5669,-22.1312,16.9017,-4.5950,-5.0542,0.4287,-4.2824,1.0767,-5.2219,-9.4009,-1.2210,-10.0827,-0.3203,0.8194
1706.0000,-10.5827,-22.8215,-8.0436,4.0146,-8.8181,1.8310,-4.6903,7.2574,-6.4343,4.8199,-10.0839,-9.9578,-24.4103,17.5026,-5.3394,-6.0391,-0.2248,-5.1249,-0.4051,-5.9282,-9.8345,-1.7903,-12.0238,-1.0431,0.0417
1707.0000,-13.8989,-19.7771,-7.7657,2.9596,-9.2745,1.0424,-5.1743,6.9980,-6.9744,4.5276,-11.0453,-11.0584,-25.0535,17.5909,-5.5213,-6.7183,-0.6095,-5.5682,-1.4189,-6.3768,-10.0185,-2.2692,-13.7421,-1.8257,-0.4960
1708.0000,-16.5831,-16.3063,-6.9894,2.2432,-9.3765,0.7201,-5.2984,7.0002,-7.1085,4.5408,-11.3076,-11.7186,-23.9854,17.3402,-5.1092,-6.9942,-0.6051,-5.5619,-1.8716,-6.4714,-9.8560,-2.5404,-15.0175,-2.5423,-0.6397
1709.0000,-18.3251,-12.6252,-5.8376,1.7745,-9.1150,0.9002,-5.0614,7.3153,-6.8104,4.8627,-10.9404,-11.8720,-21.4702,16.8286,-4.1985,-6.8586,-0.1843,-5.1491,-1.7872,-6.1911,-9.3306,-2.5441,-15.6962,-3.0937,-0.3197
1710.0000,-19.0059,-8.9231,-4.5130,1.3921,-8.5593,1.5053,-4.5411,7.8938,-6.1659,5.3746,-10.1282,-11.5512,-18.0236,16.0210,-2.9965,-6.3953,0.5774,-4.4610,-1.2968,-5.5988,-8.5135,-2.2966,-15.7204,-3.4353,0.4271
1711.0000,-18.6932,-5.3660,-3.2639,0.9166,-7.8440,2.3685,-3.8752,8.5990,-5.3459,5.8736,-9.1221,-10.8794,-14.2637,14.7932,-1.7792,-5.7596,1.5199,-3.6890,-0.6034,-4.8282,-7.5456,-1.8884,-15.1342,-3.5891,1.4627
1712.0000,-17.5945,-2.1011,-2.3367,0.2014,-7.1383,3.2794,-3.2263,9.2457,-4.5532,6.1373,-8.1791,-10.0383,-10.7470,12.9908,-0.8320,-5.1387,2.4408,-3.0421,0.0684,-4.0519,-6.6007,-1.4598,-14.0647,-3.6387,2.5801
1713.0000,-15.9833,0.7470,-1.9297,-0.8301,-6.6069,4.0374,-2.7428,9.6541,-3.9605,5.9950,-7.5051,-9.2225,-7.8368,10.4991,-0.3875,-4.7058,3.1479,-2.6998,0.5244,-3.4393,-5.8421,-1.1638,-12.6861,-3.7087,3.5532
1714.0000,-14.1226,3.0890,-2.1584,-2.1750,-6.3735,4.4982,-2.5258,9.6997,-3.6594,5.3823,-7.2177,-8.5938,-5.6390,7.3033,-0.5779,-4.5810,3.5062,-2.7755,0.6398,-3.1177,-5.3830,-1.1264,-11.1780,-3.9358,4.1910
1715.0000,-12.2050,4.8887,-3.0411,-3.7689,-6.4969,4.5997,-2.6120,9.3438,-3.6355,4.3619,-7.3348,-8.2468,-4.0177,3.5171,-1.4143,-4.8081,3.4666,-3.2970,0.3771,-3.1462,-5.2643,-1.4153,-9.6914,-4.4401,4.3812
1716.0000,-10.3249,6.1789,-4.5086,-5.5267,-6.9652,4.3630,-2.9759,8.6379,-3.7799,3.1048,-7.7918,-8.1957,-2.6780,-0.6284,-2.7969,-5.3556,3.0679,-4.2123,-0.2219,-3.5106,-5.4553,-2.0284,-8.3291,-5.3021,4.1119
1717.0000,-8.4859,7.0662,-6.4316,-7.3885,-7.7098,3.8685,-3.5482,7.6987,-3.9300,1.8387,-8.4788,-8.3842,-1.2858,-4.8316,-4.5517,-6.1376,2.4133,-5.4131,-1.0639,-4.1385,-5.8744,-2.9028,-7.1459,-6.5512,3.4675
1718.0000,-6.6350,7.7181,-8.6574,-9.3551,-8.6319,3.2199,-4.2428,6.6658,-3.9285,0.7809,-9.2839,-8.7138,0.4141,-8.7871,-6.4819,-7.0478,1.6312,-6.7721,-2.0430,-4.9289,-6.4230,-3.9400,-6.1626,-8.1637,2.6002
