2020_01_07_10_26_57_427,7756,-830,-3497,-114,-21,-13,77
2020_01_07_10_26_57_437,7744,-829,-3512,-111,-23,-10,77
2020_01_07_10_26_57_447,7725,-807,-3496,-109,-25,-9,77
2020_01_07_10_26_57_457,7728,-787,-3488,-108,-22,-8,77
2020_01_07_10_26_57_467,7717,-846,-3491,-114,-6,-4,77
2020_01_07_10_26_57_477,7757,-821,-3433,-104,-2,4,77
2020_01_07_10_26_57_487,7726,-820,-3443,-106,-2,7,77
2020_01_07_10_26_57_497,7735,-787,-3478,-114,250,12,77
2020_01_07_10_26_57_507,7693,-773,-3459,-109,18,17,77
2020_01_07_10_26_57_517,7739,-739,-3540,-111,9,13,77
2020_01_07_10_26_57_527,7757,-729,-3522,-113,9,9,77
2020_01_07_10_26_57_537,7754,-727,-3554,-103,9,4,77
2020_01_07_10_26_57_547,7773,-728,-3510,-100,6,2,77
2020_01_07_10_26_57_557,7753,-727,-3498,-98,-1,-4,77
2020_01_07_10_26_57_567,7745,-755,-3496,-97,-7,-4,77
2020_01_07_10_26_57_577,7752,-743,-3462,-98,-12,-6,77
2020_01_07_10_26_57_587,7726,-738,-3470,-101,-13,-5,77
2020_01_07_10_26_57_597,7749,-739,-3461,-107,-16,-5,77
2020_01_07_10_26_57_607,7712,-758,-3494,-113,-20,-4,77
2020_01_07_10_26_57_617,7735,-769,-3534,-114,-22,-3,77
2020_01_07_10_26_57_627,7741,-749,-3514,-106,-25,-6,77
2020_01_07_10_26_57_637,7737,-758,-3507,-101,-26,-8,77
2020_01_07_10_26_57_647,7764,-741,-3494,-97,-30,-7,77
2020_01_07_10_26_57_657,7738,-721,-3477,-96,-33,-10,77
2020_01_07_10_26_57_667,7754,-707,-3494,-98,-35,-12,77
2020_01_07_10_26_57_677,7744,-739,-3492,-100,-36,-14,77
2020_01_07_10_26_57_687,7758,-769,-3527,-102,-33,-15,77
2020_01_07_10_26_57_697,7745,-768,-3525,-101,-34,-17,77
2020_01_07_10_26_57_707,7725,-800,-3546,-98,-32,-16,77
2020_01_07_10_26_57_717,7732,-780,-3514,-95,-30,-16,77
2020_01_07_10_26_57_727,7724,-784,-3516,-88,-30,-17,77
2020_01_07_10_26_57_737,7740,-750,-3469,-87,-30,-14,77
2020_01_07_10_26_57_747,7753,-785,-3511,-89,-27,-12,77
2020_01_07_10_26_57_757,7750,-789,-3532,-93,-25,-11,77
2020_01_07_10_26_57_767,7762,-782,-3518,-99,-18,-9,77
2020_01_07_10_26_57_777,7740,-796,-3511,-103,-18,-10,77
2020_01_07_10_26_57_787,7726,-772,-3560,-104,-16,-8,77
2020_01_07_10_26_57_797,7745,-792,-3541,-104,-15,-8,77
2020_01_07_10_26_57_807,7726,-816,-3516,-104,-14,-7,77
2020_01_07_10_26_57_817,7720,-809,-3476,-102,-13,-8,77
2020_01_07_10_26_57_827,7747,-799,-3493,-102,-9,-6,77
2020_01_07_10_26_57_837,7761,-789,-3482,-103,-5,-4,77
2020_01_07_10_26_57_847,7754,-764,-3529,-110,-1,-3,77
2020_01_07_10_26_57_857,7760,-763,-3517,-112,-3,-5,77
2020_01_07_10_26_57_867,7722,-797,-3501,-113,-4,-2,77
2020_01_07_10_26_57_877,7722,-789,-3554,-114,-15,-4,77
2020_01_07_10_26_57_887,7755,-790,-3553,-111,-14,-6,77
2020_01_07_10_26_57_897,7752,-788,-3554,-109,-10,-5,77
2020_01_07_10_26_57_907,7757,-797,-3516,-108,-11,-5,77
2020_01_07_10_26_57_917,7731,-526,-3511,-115,-17,-3,77
2020_01_07_10_26_57_927,7739,-790,-3509,-116,-14,-7,77
2020_01_07_10_26_57_937,7726,-763,-3516,-115,-13,-8,77
2020_01_07_10_26_57_947,7718,-788,-3480,-114,-17,-7,77
2020_01_07_10_26_57_957,7733,-791,-3528,-119,-14,-4,77
2020_01_07_10_26_57_967,7711,-803,-3538,-122,-12,-3,77
2020_01_07_10_26_57_977,7744,-811,-3577,-126,-11,-2,77
2020_01_07_10_26_57_987,7738,-804,-3523,-127,-4,1,77
2020_01_07_10_26_57_997,7761,-814,-3531,-126,0,6,77
2020_01_07_10_26_58_007,7733,-795,-3505,-126,5,11,77
2020_01_07_10_26_58_017,7750,-828,-3521,-130,4,15,77
2020_01_07_10_26_58_027,7724,-806,-3498,-126,11,15,77
2020_01_07_10_26_58_037,7735,-710,-3531,-121,23,13,77
2020_01_07_10_26_58_047,7734,-723,-3473,-122,27,14,77
2020_01_07_10_26_58_057,7714,-740,-3472,-126,19,14,77
2020_01_07_10_26_58_067,7743,-730,-3552,-128,13,10,77
2020_01_07_10_26_58_077,7760,-727,-3544,-118,10,6,77
2020_01_07_10_26_58_087,7776,-748,-3512,-109,9,3,77
2020_01_07_10_26_58_097,7774,-728,-3508,-104,8,2,77
2020_01_07_10_26_58_107,7760,-734,-3510,-103,-2,-2,77
2020_01_07_10_26_58_117,7753,-770,-3469,-105,-5,-2,77
2020_01_07_10_26_58_127,7744,-795,-3502,-106,-10,-3,77
2020_01_07_10_26_58_137,7729,-792,-3445,-104,-14,-4,77
2020_01_07_10_26_58_147,7734,-740,-3426,-103,-20,-7,77
2020_01_07_10_26_58_157,7736,-762,-3484,-106,-22,-8,77
2020_01_07_10_26_58_167,7739,-756,-3478,-108,-28,-8,77
2020_01_07_10_26_58_177,7763,-791,-3509,-103,-29,-7,77
2020_01_07_10_26_58_187,7770,-778,-3489,-94,-30,-5,77
2020_01_07_10_26_58_197,7763,-747,-3475,-94,-31,-6,77
2020_01_07_10_26_58_207,7761,-722,-3469,-95,-35,-8,77
2020_01_07_10_26_58_217,7752,-734,-3445,-93,-28,-15,77
2020_01_07_10_26_58_227,7736,-750,-3482,-101,-27,-15,77
2020_01_07_10_26_58_237,7738,-779,-3533,-105,-26,-15,77
2020_01_07_10_26_58_247,7730,-801,-3576,-110,-27,-16,77
2020_01_07_10_26_58_257,7711,-793,-3572,-105,-32,-21,77
2020_01_07_10_26_58_267,7713,-807,-3554,-99,-36,-21,77
2020_01_07_10_26_58_277,7735,-798,-3496,-91,-37,-24,77
2020_01_07_10_26_58_287,7738,-777,-3481,-84,-36,-24,77
2020_01_07_10_26_58_297,7759,-735,-3468,-92,-27,-22,77
2020_01_07_10_26_58_307,7749,-759,-3483,-103,-24,-18,77
2020_01_07_10_26_58_317,7747,-750,-3536,-114,-23,-12,77
2020_01_07_10_26_58_327,7761,-783,-3551,-118,-21,-11,77
2020_01_07_10_26_58_337,7708,-756,-3554,-111,-23,-13,77
2020_01_07_10_26_58_347,7740,-756,-3539,-103,-23,-15,77
2020_01_07_10_26_58_357,7737,-789,-3498,-101,-22,-15,77
2020_01_07_10_26_58_367,7749,-780,-3541,-102,-24,-11,77
2020_01_07_10_26_58_377,7737,-792,-3504,-105,-18,-10,77
2020_01_07_10_26_58_387,7745,-781,-3508,-106,-18,-7,77
2020_01_07_10_26_58_397,7752,-793,-3525,-106,-13,-5,77
2020_01_07_10_26_58_407,7742,-781,-3530,-116,-1,-3,77
2020_01_07_10_26_58_417,7749,-823,-3516,-125,4,2,77
2020_01_07_10_26_58_427,7737,-792,-3530,-127,9,3,77
2020_01_07_10_26_58_437,7739,-808,-3557,-132,6,6,77
2020_01_07_10_26_58_447,7757,-825,-3493,-130,18,16,77
2020_01_07_10_26_58_457,7732,-820,-3508,-131,9,24,77
2020_01_07_10_26_58_467,7751,-741,-3495,-129,12,26,77
2020_01_07_10_26_58_477,7703,-703,-3401,-130,28,28,77
2020_01_07_10_26_58_487,7750,-749,-3508,-139,18,23,77
2020_01_07_10_26_58_497,7752,-727,-3565,-136,12,16,77
2020_01_07_10_26_58_507,7743,-716,-3554,-131,16,9,77
2020_01_07_10_26_58_517,7743,-770,-3517,-123,12,8,77
2020_01_07_10_26_58_527,7746,-737,-3526,-109,3,2,77
2020_01_07_10_26_58_537,7745,-743,-3460,-103,0,0,77
2020_01_07_10_26_58_547,7722,-732,-3486,-103,-3,-3,77
2020_01_07_10_26_58_557,7736,-745,-3473,-104,-12,-5,77
2020_01_07_10_26_58_567,7748,-734,-3439,-111,-16,-5,77
2020_01_07_10_26_58_577,7747,-783,-3518,-113,-19,-4,77
2020_01_07_10_26_58_587,7748,-754,-3487,-114,-20,-6,77
2020_01_07_10_26_58_597,7758,-760,-3514,-109,-25,-5,77
2020_01_07_10_26_58_607,7727,-765,-3518,-106,-30,-7,77
2020_01_07_10_26_58_617,7752,-775,-3505,-105,-32,-8,77
2020_01_07_10_26_58_627,7719,-723,-3501,-104,-36,-10,77
2020_01_07_10_26_58_637,7739,-725,-3532,-98,-40,-16,77
2020_01_07_10_26_58_647,7741,-738,-3531,-99,-44,-20,77
2020_01_07_10_26_58_657,7756,-804,-3562,-94,-46,-25,77
2020_01_07_10_26_58_667,7772,-806,-3561,-83,-46,-26,77
2020_01_07_10_26_58_677,7746,-793,-3488,-74,-38,-25,77
2020_01_07_10_26_58_687,7741,-809,-3466,-77,-35,-21,77
2020_01_07_10_26_58_697,7753,-772,-3474,-84,-31,-17,77
2020_01_07_10_26_58_707,7745,-789,-3473,-90,-28,-12,77
2020_01_07_10_26_58_717,7729,-818,-3532,-100,-16,-9,77
2020_01_07_10_26_58_727,7748,-789,-3548,-106,-12,-7,77
2020_01_07_10_26_58_737,7757,-777,-3559,-111,-10,-5,77
2020_01_07_10_26_58_747,7722,-813,-3549,-116,-9,-3,77
2020_01_07_10_26_58_757,7740,-792,-3553,-115,2,-2,77
2020_01_07_10_26_58_767,7709,-791,-3506,-113,9,-1,77
2020_01_07_10_26_58_777,7732,-795,-3492,-116,5,3,77
2020_01_07_10_26_58_787,7742,-776,-3508,-126,14,12,77
2020_01_07_10_26_58_797,7727,-790,-3473,-127,28,18,77
2020_01_07_10_26_58_807,7719,-780,-3470,-127,26,26,77
2020_01_07_10_26_58_817,7774,-768,-3533,-131,26,24,77
2020_01_07_10_26_58_827,7749,-714,-3475,-124,36,21,77
2020_01_07_10_26_58_837,7719,-753,-3522,-124,29,20,77
2020_01_07_10_26_58_847,7746,-734,-3559,-126,23,14,77
2020_01_07_10_26_58_857,7764,-749,-3546,-120,12,8,77
2020_01_07_10_26_58_867,7735,-771,-3502,-102,2,1,77
2020_01_07_10_26_58_877,7741,-741,-3460,-96,-6,0,77
2020_01_07_10_26_58_887,7749,-735,-3478,-99,-12,-3,77
2020_01_07_10_26_58_897,7720,-751,-3474,-109,-19,-6,77
2020_01_07_10_26_58_907,7744,-808,-3527,-113,-29,-7,77
2020_01_07_10_26_58_917,7753,-775,-3525,-107,-33,-9,77
2020_01_07_10_26_58_927,7765,-766,-3524,-101,-33,-10,77
2020_01_07_10_26_58_937,7744,-753,-3488,-85,-27,-18,77
2020_01_07_10_26_58_947,7730,-746,-3488,-85,-21,-28,77
2020_01_07_10_26_58_957,7761,-743,-3533,-85,-25,-32,77
2020_01_07_10_26_58_967,7752,-792,-3519,-78,-24,-32,77
2020_01_07_10_26_58_977,7771,-796,-3529,-72,-21,-30,77
2020_01_07_10_26_58_987,7782,-772,-3478,-71,-20,-26,77
2020_01_07_10_26_58_997,7740,-761,-3491,-75,-19,-25,77
2020_01_07_10_26_59_007,7750,-743,-3515,-83,-18,-22,77
2020_01_07_10_26_59_017,7734,-856,-3543,-95,-12,-15,77
2020_01_07_10_26_59_027,7728,-842,-3522,-99,-1,-11,77
2020_01_07_10_26_59_037,7718,-848,-3456,-98,9,-6,77
2020_01_07_10_26_59_047,7698,-795,-3476,-99,11,0,77
2020_01_07_10_26_59_057,7734,-740,-3489,-117,15,5,77
2020_01_07_10_26_59_067,7751,-771,-3523,-120,13,10,77
2020_01_07_10_26_59_077,7746,-797,-3520,-124,14,14,77
2020_01_07_10_26_59_087,7761,-762,-3542,-124,15,18,77
2020_01_07_10_26_59_097,7739,-720,-3501,-121,8,14,77
2020_01_07_10_26_59_107,7742,-704,-3477,-119,8,12,77
2020_01_07_10_26_59_117,7754,-755,-3487,-118,7,10,77
2020_01_07_10_26_59_127,7743,-757,-3494,-118,0,7,77
2020_01_07_10_26_59_137,7740,-741,-3470,-120,-2,9,77
2020_01_07_10_26_59_147,7721,-733,-3475,-121,-8,8,77
2020_01_07_10_26_59_157,7728,-731,-3550,-127,-17,4,77
2020_01_07_10_26_59_167,7741,-767,-3554,-118,-35,-7,77
2020_01_07_10_26_59_177,7764,-762,-3550,-104,-40,-11,77
2020_01_07_10_26_59_187,7769,-742,-3523,-97,-44,-13,77
2020_01_07_10_26_59_197,7764,-761,-3468,-95,-45,-16,77
2020_01_07_10_26_59_207,7757,-767,-3488,-96,-49,-18,77
2020_01_07_10_26_59_217,7755,-787,-3454,-98,-44,-17,77
2020_01_07_10_26_59_227,7728,-796,-3451,-100,-40,-17,77
2020_01_07_10_26_59_237,7727,-796,-3466,-102,-34,-15,77
2020_01_07_10_26_59_247,7761,-806,-3475,-104,-25,-10,77
2020_01_07_10_26_59_257,7751,-779,-3489,-103,-21,-9,77
2020_01_07_10_26_59_267,7736,-788,-3471,-100,-17,-7,77
2020_01_07_10_26_59_277,7724,-775,-3490,-96,-12,-3,77
2020_01_07_10_26_59_287,7753,-802,-3498,-98,-7,-1,77
2020_01_07_10_26_59_297,7771,-792,-3510,-103,-6,-1,77
2020_01_07_10_26_59_307,7738,-788,-3499,-107,-5,1,77
2020_01_07_10_26_59_317,7725,-795,-3515,-105,-2,3,77
2020_01_07_10_26_59_327,7729,-786,-3509,-105,2,4,77
2020_01_07_10_26_59_337,7729,-747,-3522,-110,-1,6,77
2020_01_07_10_26_59_347,7738,-760,-3545,-115,-5,5,77
2020_01_07_10_26_59_357,7747,-793,-3549,-111,-6,1,77
2020_01_07_10_26_59_367,7752,-764,-3507,-109,-5,1,77
2020_01_07_10_26_59_377,7745,-774,-3469,-110,-4,1,77
2020_01_07_10_26_59_387,7734,-770,-3483,-114,-4,0,77
2020_01_07_10_26_59_397,7751,-798,-3510,-117,-8,0,77
2020_01_07_10_26_59_407,7754,-786,-3496,-113,-8,3,77
2020_01_07_10_26_59_417,7764,-742,-3504,-112,-5,1,77
2020_01_07_10_26_59_427,7754,-773,-3504,-115,-5,0,77
2020_01_07_10_26_59_437,7735,-775,-3546,-115,-5,0,77
2020_01_07_10_26_59_447,7741,-772,-3526,-113,-8,-1,77
2020_01_07_10_26_59_457,7752,-780,-3537,-112,-11,-2,77
2020_01_07_10_26_59_467,7736,-788,-3527,-111,-13,0,77
2020_01_07_10_26_59_477,7714,-762,-3529,-109,-13,-2,77
2020_01_07_10_26_59_487,7728,-800,-3480,-106,-13,-2,77
2020_01_07_10_26_59_497,7724,-767,-3504,-107,-12,-3,77
2020_01_07_10_26_59_507,7746,-774,-3491,-106,-9,0,77
2020_01_07_10_26_59_517,7736,-798,-3461,-106,-10,0,77
2020_01_07_10_26_59_527,7757,-783,-3500,-108,-8,3,77
2020_01_07_10_26_59_537,7751,-780,-3509,-109,-7,3,77
2020_01_07_10_26_59_547,7760,-748,-3527,-118,-8,2,77
2020_01_07_10_26_59_557,7732,-771,-3548,-121,-12,2,77
2020_01_07_10_26_59_567,7769,-779,-3533,-119,-17,0,77
2020_01_07_10_26_59_577,7742,-791,-3547,-113,-16,-2,77
2020_01_07_10_26_59_587,7732,-772,-3491,-104,-21,-5,77
2020_01_07_10_26_59_597,7707,-774,-3490,-105,-22,-4,77
2020_01_07_10_26_59_607,7716,-782,-3469,-103,-20,-7,77
2020_01_07_10_26_59_617,7745,-757,-3522,-106,-15,-4,77
2020_01_07_10_26_59_627,7752,-773,-3488,-115,-14,-3,77
2020_01_07_10_26_59_637,7733,-793,-3497,-118,-14,-3,77
2020_01_07_10_26_59_647,7737,-795,-3528,-118,-12,-2,77
2020_01_07_10_26_59_657,7749,-780,-3536,-113,-9,-1,77
2020_01_07_10_26_59_667,7737,-798,-3490,-112,-8,-1,77
2020_01_07_10_26_59_677,7741,-765,-3517,-114,-7,-3,77
2020_01_07_10_26_59_687,7754,-787,-3462,-113,-5,-2,77
2020_01_07_10_26_59_697,7744,-785,-3539,-120,-9,-3,77
2020_01_07_10_26_59_707,7726,-797,-3545,-127,-5,-3,77
2020_01_07_10_26_59_717,7706,-815,-3571,-131,-3,0,77
2020_01_07_10_26_59_727,7736,-799,-3546,-127,-7,4,77
2020_01_07_10_26_59_737,7712,-785,-3494,-116,-6,3,77
2020_01_07_10_26_59_747,7741,-743,-3478,-117,-11,4,77
2020_01_07_10_26_59_757,7735,-750,-3463,-120,-6,5,77
2020_01_07_10_26_59_767,7740,-781,-3455,-125,-6,10,77
2020_01_07_10_26_59_777,7746,-782,-3489,-124,-3,12,77
2020_01_07_10_26_59_787,7757,-787,-3490,-128,-6,12,77
2020_01_07_10_26_59_797,7766,-780,-3509,-131,-8,12,77
2020_01_07_10_26_59_807,7745,-741,-3502,-121,-3,10,77
2020_01_07_10_26_59_817,7756,-811,-3510,-121,-6,9,77
2020_01_07_10_26_59_827,7742,-805,-3473,-120,2,10,77
2020_01_07_10_26_59_837,7761,-799,-3460,-123,0,14,77
2020_01_07_10_26_59_847,7744,-811,-3541,-131,-3,12,77
2020_01_07_10_26_59_857,7732,-777,-3488,-129,-3,12,77
2020_01_07_10_26_59_867,7757,-736,-3518,-124,-8,10,77
2020_01_07_10_26_59_877,7760,-726,-3502,-121,-8,5,77
2020_01_07_10_26_59_887,7761,-759,-3490,-116,-13,2,77
2020_01_07_10_26_59_897,7753,-783,-3490,-113,-13,-1,77
2020_01_07_10_26_59_907,7742,-775,-3495,-114,-11,-1,77
2020_01_07_10_26_59_917,7743,-754,-3506,-112,-12,-1,77
2020_01_07_10_26_59_927,7731,-727,-3493,-115,-18,-4,77
2020_01_07_10_26_59_937,7746,-768,-3511,-114,-18,-5,77
2020_01_07_10_26_59_947,7763,-765,-3537,-111,-20,-7,77
2020_01_07_10_26_59_957,7759,-779,-3535,-108,-24,-7,77
2020_01_07_10_26_59_967,7752,-776,-3515,-96,-24,-7,77
2020_01_07_10_26_59_977,7740,-737,-3517,-92,-26,-9,77
2020_01_07_10_26_59_987,7734,-718,-3480,-91,-25,-13,77
2020_01_07_10_26_59_997,7732,-727,-3516,-94,-30,-21,77
2020_01_07_10_27_00_007,7756,-770,-3563,-92,-31,-21,77
2020_01_07_10_27_00_017,7776,-796,-3564,-88,-31,-21,77
2020_01_07_10_27_00_027,7746,-792,-3561,-83,-29,-23,77
2020_01_07_10_27_00_037,7746,-770,-3501,-86,-24,-19,77
2020_01_07_10_27_00_047,7726,-794,-3503,-88,-25,-19,77
2020_01_07_10_27_00_057,7760,-796,-3483,-92,-22,-16,77
2020_01_07_10_27_00_067,7731,-795,-3546,-99,-18,-12,77
2020_01_07_10_27_00_077,7696,-776,-3513,-109,-13,-8,77
2020_01_07_10_27_00_087,7728,-780,-3501,-112,-14,-6,77
2020_01_07_10_27_00_097,7729,-804,-3534,-111,-11,-5,77
2020_01_07_10_27_00_107,7747,-808,-3502,-106,-8,-4,77
2020_01_07_10_27_00_117,7754,-770,-3518,-102,-5,-3,77
2020_01_07_10_27_00_127,7750,-779,-3492,-104,-7,-1,77
2020_01_07_10_27_00_137,7745,-783,-3519,-108,-7,0,77
2020_01_07_10_27_00_147,7776,-774,-3516,-109,-6,-1,77
2020_01_07_10_27_00_157,7740,-747,-3532,-113,-9,-1,77
2020_01_07_10_27_00_167,7744,-783,-3538,-112,-9,-3,77
2020_01_07_10_27_00_177,7739,-794,-3480,-109,-10,-2,77
2020_01_07_10_27_00_187,7738,-784,-3506,-107,-13,-5,77
2020_01_07_10_27_00_197,7753,-784,-3491,-110,-13,-3,77
2020_01_07_10_27_00_207,7744,-798,-3507,-111,-14,-2,77
2020_01_07_10_27_00_217,7754,-777,-3494,-108,-14,0,77
2020_01_07_10_27_00_227,7748,-794,-3496,-106,-13,0,77
2020_01_07_10_27_00_237,7759,-800,-3505,-106,-13,1,77
2020_01_07_10_27_00_247,7758,-793,-3497,-107,-12,1,77
2020_01_07_10_27_00_257,7749,-787,-3531,-108,-9,-1,77
2020_01_07_10_27_00_267,7753,-778,-3504,-113,-11,-3,77
2020_01_07_10_27_00_277,7729,-753,-3516,-113,-12,-3,77
2020_01_07_10_27_00_287,7733,-784,-3505,-110,-11,-3,77
2020_01_07_10_27_00_297,7738,-784,-3548,-110,-14,-3,77
2020_01_07_10_27_00_307,7741,-805,-3539,-108,-14,-4,77
2020_01_07_10_27_00_317,7762,-775,-3508,-109,-12,-4,77
2020_01_07_10_27_00_327,7756,-788,-3470,-112,-11,-5,77
2020_01_07_10_27_00_337,7763,-795,-3484,-114,-8,-3,77
2020_01_07_10_27_00_347,7716,-756,-3483,-121,-6,-1,77
2020_01_07_10_27_00_357,7750,-770,-3504,-123,-4,1,77
2020_01_07_10_27_00_367,7743,-729,-3542,-123,-6,2,77
2020_01_07_10_27_00_377,7755,-762,-3513,-118,-8,-2,77
2020_01_07_10_27_00_387,7762,-782,-3541,-113,-9,-1,77
2020_01_07_10_27_00_397,7754,-782,-3541,-108,-10,-2,77
2020_01_07_10_27_00_407,7733,-762,-3512,-105,-11,-3,77
2020_01_07_10_27_00_417,7760,-765,-3513,-103,-12,-4,77
2020_01_07_10_27_00_427,7741,-778,-3492,-105,-12,-3,77
2020_01_07_10_27_00_437,7723,-775,-3503,-108,-12,-2,77
2020_01_07_10_27_00_447,7723,-789,-3509,-111,-11,-1,77
2020_01_07_10_27_00_457,7740,-788,-3525,-114,-8,-3,77
2020_01_07_10_27_00_467,7741,-784,-3507,-115,-10,-1,77
2020_01_07_10_27_00_477,7733,-784,-3513,-113,-12,0,77
2020_01_07_10_27_00_487,7741,-782,-3522,-111,-12,-4,77
2020_01_07_10_27_00_497,7735,-773,-3499,-106,-14,-3,77
2020_01_07_10_27_00_507,7729,-795,-3493,-104,-13,-3,77
2020_01_07_10_27_00_517,7726,-784,-3530,-105,-11,-3,77
2020_01_07_10_27_00_527,7760,-798,-3516,-113,-14,-3,77
2020_01_07_10_27_00_537,7736,-790,-3505,-115,-13,-2,77
2020_01_07_10_27_00_547,7715,-789,-3504,-116,-13,-2,77
2020_01_07_10_27_00_557,7739,-791,-3509,-115,-13,-5,77
2020_01_07_10_27_00_567,7738,-774,-3519,-112,-11,-2,77
2020_01_07_10_27_00_577,7749,-765,-3505,-109,-10,-2,77
2020_01_07_10_27_00_587,7749,-783,-3511,-111,-8,-2,77
2020_01_07_10_27_00_597,7726,-766,-3493,-114,-8,-1,77
2020_01_07_10_27_00_607,7762,-766,-3529,-114,-10,0,77
2020_01_07_10_27_00_617,7774,-777,-3544,-113,-8,-1,77
2020_01_07_10_27_00_627,7746,-793,-3516,-109,-2,-4,77
2020_01_07_10_27_00_637,7751,-813,-3526,-101,0,-4,77
2020_01_07_10_27_00_647,7754,-793,-3513,-99,-9,-4,77
2020_01_07_10_27_00_657,7740,-782,-3461,-102,-14,-6,77
2020_01_07_10_27_00_667,7738,-792,-3492,-105,-16,-5,77
2020_01_07_10_27_00_677,7737,-812,-3476,-111,-18,-4,77
2020_01_07_10_27_00_687,7723,-788,-3475,-114,-16,-2,77
2020_01_07_10_27_00_697,7749,-790,-3483,-116,-18,-3,77
2020_01_07_10_27_00_707,7747,-784,-3483,-115,-16,-1,77
2020_01_07_10_27_00_717,7765,-769,-3534,-111,-15,-1,77
2020_01_07_10_27_00_727,7750,-762,-3502,-111,-14,-2,77
2020_01_07_10_27_00_737,7746,-769,-3487,-110,-13,-2,77
2020_01_07_10_27_00_747,7747,-752,-3493,-110,-12,-1,77
2020_01_07_10_27_00_757,7740,-774,-3511,-113,-13,-4,77
2020_01_07_10_27_00_767,7729,-786,-3515,-114,-12,-5,77
2020_01_07_10_27_00_777,7735,-783,-3528,-113,-11,-3,77
2020_01_07_10_27_00_787,7730,-785,-3494,-113,-11,-3,77
2020_01_07_10_27_00_797,7751,-797,-3496,-114,-10,-2,77
2020_01_07_10_27_00_807,7747,-772,-3513,-114,-11,-3,77
2020_01_07_10_27_00_817,7759,-756,-3513,-112,-12,-4,77
2020_01_07_10_27_00_827,7752,-762,-3506,-110,-12,-5,77
2020_01_07_10_27_00_837,7745,-752,-3551,-111,-4,-3,77
2020_01_07_10_27_00_847,7745,-782,-3522,-107,2,-5,77
2020_01_07_10_27_00_857,7751,-774,-3468,-103,2,-4,77
2020_01_07_10_27_00_867,7745,-766,-3512,-106,-7,-4,77
2020_01_07_10_27_00_877,7758,-747,-3495,-112,-12,-4,77
2020_01_07_10_27_00_887,7750,-787,-3493,-115,-13,-3,77
2020_01_07_10_27_00_897,7738,-799,-3484,-116,-13,-3,77
2020_01_07_10_27_00_907,7734,-792,-3504,-117,-15,-2,77
2020_01_07_10_27_00_917,7705,-796,-3508,-116,-13,-2,77
2020_01_07_10_27_00_927,7743,-783,-3519,-114,-12,-2,77
2020_01_07_10_27_00_937,7721,-783,-3492,-111,-12,0,77
2020_01_07_10_27_00_947,7742,-768,-3501,-111,-9,1,77
2020_01_07_10_27_00_957,7734,-774,-3511,-112,-8,1,77
2020_01_07_10_27_00_967,7756,-759,-3490,-113,-8,-1,77
2020_01_07_10_27_00_977,7749,-760,-3539,-114,-9,-1,77
2020_01_07_10_27_00_987,7738,-777,-3518,-113,-12,-2,77
2020_01_07_10_27_00_997,7740,-778,-3548,-109,-14,-3,77
2020_01_07_10_27_01_007,7733,-800,-3494,-105,-14,-3,77
2020_01_07_10_27_01_017,7746,-765,-3495,-103,-13,-3,77
2020_01_07_10_27_01_027,7744,-751,-3485,-107,-13,-3,77
2020_01_07_10_27_01_037,7734,-759,-3497,-109,-11,-1,77
2020_01_07_10_27_01_047,7738,-775,-3496,-111,-13,-1,77
2020_01_07_10_27_01_057,7748,-786,-3523,-111,-12,0,77
2020_01_07_10_27_01_067,7743,-770,-3518,-107,-12,-2,77
2020_01_07_10_27_01_077,7745,-757,-3543,-105,-14,-2,77
2020_01_07_10_27_01_087,7749,-784,-3501,-103,-14,-2,77
2020_01_07_10_27_01_097,7749,-783,-3461,-105,-10,-1,77
2020_01_07_10_27_01_107,7750,-767,-3488,-107,-8,0,77
2020_01_07_10_27_01_117,7743,-773,-3525,-113,-8,0,77
2020_01_07_10_27_01_127,7738,-796,-3519,-116,-8,0,77
2020_01_07_10_27_01_137,7712,-797,-3512,-117,-9,-1,77
2020_01_07_10_27_01_147,7756,-814,-3517,-115,-11,-3,77
2020_01_07_10_27_01_157,7747,-794,-3533,-110,-11,-3,77
2020_01_07_10_27_01_167,7757,-791,-3521,-106,-12,-5,77
2020_01_07_10_27_01_177,7739,-783,-3487,-101,-13,-4,77
2020_01_07_10_27_01_187,7773,-789,-3518,-104,-11,-3,77
2020_01_07_10_27_01_197,7749,-781,-3468,-109,-12,-4,77
2020_01_07_10_27_01_207,7753,-793,-3473,-114,-11,-4,77
2020_01_07_10_27_01_217,7728,-798,-3514,-116,-11,-3,77
2020_01_07_10_27_01_227,7751,-802,-3519,-115,-8,-2,77
2020_01_07_10_27_01_237,7751,-801,-3532,-113,-9,-3,77
2020_01_07_10_27_01_247,7742,-811,-3504,-109,-9,-6,77
2020_01_07_10_27_01_257,7742,-794,-3485,-110,-7,-5,77
2020_01_07_10_27_01_267,7762,-796,-3481,-109,-6,-4,77
2020_01_07_10_27_01_277,7739,-764,-3502,-110,-7,-5,77
2020_01_07_10_27_01_287,7735,-790,-3490,-113,-11,-5,77
2020_01_07_10_27_01_297,7738,-790,-3509,-113,-10,-4,77
2020_01_07_10_27_01_307,7744,-801,-3526,-113,-10,-3,77
2020_01_07_10_27_01_317,7732,-802,-3531,-111,-12,-2,77
2020_01_07_10_27_01_327,7723,-788,-3508,-105,-11,-3,77
2020_01_07_10_27_01_337,7734,-797,-3498,-104,-11,-1,77
2020_01_07_10_27_01_347,7740,-773,-3509,-105,-12,-1,77
