Time,EMG1,EMG2,IO,EMG3,EMG4
6444.0000,724.5000,-964.0000,-101.5000,812.5000,-2490.5000
6445.0000,769.5000,-1004.5000,-101.0000,837.0000,-2505.5000
6446.0000,838.5000,-1094.0000,-101.0000,831.0000,-2519.0000
6447.0000,896.5000,-1182.5000,-101.5000,824.5000,-2531.5000
6448.0000,916.0000,-1232.0000,-101.5000,833.5000,-2529.5000
6449.0000,918.0000,-1318.5000,-101.5000,859.0000,-2532.0000
6450.0000,899.5000,-1538.5000,-101.5000,892.0000,-2593.0000
6451.0000,902.0000,-1710.0000,-101.0000,932.0000,-2663.5000
6452.0000,958.5000,-1726.5000,-101.0000,1028.5000,-2645.0000
6453.0000,1001.0000,-1667.0000,-100.5000,1144.5000,-2584.0000
6454.0000,1009.0000,-1518.5000,-101.0000,1262.0000,-2520.0000
6455.0000,1011.5000,-1372.5000,-101.0000,1367.0000,-2459.5000
6456.0000,1029.5000,-1231.5000,-101.0000,1471.0000,-2421.0000
6457.0000,1024.5000,-1121.0000,-101.0000,1551.5000,-2385.0000
6458.0000,977.5000,-1034.5000,-101.0000,1590.0000,-2347.5000
6459.0000,967.5000,-964.5000,-101.0000,1607.0000,-2301.5000
6460.0000,1024.0000,-909.0000,-101.0000,1608.0000,-2245.5000
6461.0000,1022.5000,-863.0000,-100.5000,1608.0000,-2194.5000
6462.0000,921.0000,-821.0000,-100.0000,1636.0000,-2178.0000
6463.0000,858.0000,-781.0000,-99.5000,1668.5000,-2169.0000
6464.0000,844.0000,-733.5000,-99.0000,1695.5000,-2148.0000
6465.0000,811.0000,-695.0000,-98.0000,1722.5000,-2123.0000
6466.0000,724.5000,-659.5000,-97.5000,1740.5000,-2088.5000
6467.0000,678.0000,-649.0000,-97.5000,1759.0000,-2053.5000
6468.0000,669.5000,-667.0000,-97.5000,1753.5000,-2009.5000
6469.0000,672.0000,-691.0000,-97.5000,1757.5000,-1966.5000
6470.0000,676.5000,-716.0000,-97.5000,1767.0000,-1898.0000
6471.0000,730.5000,-681.0000,-97.5000,1796.0000,-1837.5000
6472.0000,842.5000,-570.5000,-98.0000,1850.0000,-1767.5000
6473.0000,864.5000,-485.5000,-98.5000,1897.0000,-1718.0000
6474.0000,809.0000,-414.5000,-98.5000,1927.0000,-1683.5000
6475.0000,731.0000,-407.0000,-99.0000,1934.5000,-1661.5000
6476.0000,636.0000,-444.0000,-99.0000,1911.0000,-1655.0000
6477.0000,566.5000,-432.0000,-99.5000,1863.0000,-1648.5000
6478.0000,510.0000,-372.5000,-100.0000,1787.0000,-1642.0000
6479.0000,482.5000,-324.0000,-100.5000,1714.0000,-1634.5000
6480.0000,474.5000,-284.0000,-100.5000,1657.5000,-1632.0000
6481.0000,496.0000,-292.5000,-100.5000,1620.5000,-1623.5000
6482.0000,535.5000,-329.5000,-100.5000,1616.0000,-1625.5000
6483.0000,574.5000,-342.0000,-100.5000,1608.0000,-1625.0000
6484.0000,617.5000,-342.5000,-101.0000,1605.5000,-1637.5000
6485.0000,703.0000,-327.0000,-101.5000,1609.0000,-1639.5000
6486.0000,802.0000,-305.5000,-102.0000,1621.0000,-1637.5000
6487.0000,801.5000,-288.5000,-102.5000,1632.5000,-1643.5000
6488.0000,752.0000,-282.0000,-103.0000,1632.5000,-1665.5000
6489.0000,703.5000,-317.5000,-103.5000,1625.0000,-1702.0000
6490.0000,655.5000,-367.0000,-104.0000,1589.5000,-1746.0000
6491.0000,608.5000,-361.5000,-104.0000,1581.5000,-1750.5000
6492.0000,562.5000,-327.5000,-104.0000,1576.0000,-1707.0000
6493.0000,545.0000,-289.0000,-104.0000,1583.5000,-1686.0000
6494.0000,539.0000,-253.5000,-104.0000,1584.5000,-1673.5000
6495.0000,538.5000,-232.5000,-104.5000,1583.0000,-1698.5000
6496.0000,524.5000,-236.0000,-105.0000,1563.0000,-1746.5000
6497.0000,440.0000,-342.0000,-105.5000,1513.5000,-1807.0000
6498.0000,347.5000,-457.0000,-106.0000,1438.0000,-1869.0000
6499.0000,307.5000,-488.0000,-106.5000,1389.0000,-1838.5000
6500.0000,284.5000,-473.0000,-107.0000,1362.5000,-1748.0000
6501.0000,243.5000,-419.0000,-107.5000,1326.5000,-1699.5000
6502.0000,204.5000,-385.0000,-108.0000,1288.5000,-1688.5000
6503.0000,188.0000,-457.5000,-108.0000,1249.0000,-1731.0000
6504.0000,188.0000,-525.0000,-108.0000,1221.5000,-1799.0000
6505.0000,208.0000,-497.0000,-108.5000,1221.5000,-1780.5000
6506.0000,218.0000,-440.0000,-108.5000,1247.0000,-1721.0000
6507.0000,194.5000,-374.5000,-108.5000,1263.0000,-1650.5000
6508.0000,148.0000,-336.0000,-109.5000,1280.0000,-1591.5000
6509.0000,58.5000,-342.5000,-110.0000,1282.0000,-1612.5000
6510.0000,-34.5000,-363.5000,-111.0000,1280.5000,-1674.0000
6511.0000,-151.0000,-389.0000,-111.5000,1281.0000,-1757.5000
6512.0000,-261.0000,-407.5000,-112.5000,1280.0000,-1845.0000
6513.0000,-379.0000,-404.5000,-112.5000,1295.5000,-1904.0000
6514.0000,-464.5000,-408.5000,-112.5000,1316.5000,-1950.5000
6515.0000,-511.0000,-421.5000,-112.5000,1359.5000,-1994.0000
6516.0000,-546.0000,-444.0000,-112.0000,1394.5000,-2029.0000
6517.0000,-594.5000,-487.5000,-111.5000,1414.0000,-2047.5000
6518.0000,-672.5000,-552.5000,-111.0000,1405.0000,-2057.5000
6519.0000,-807.5000,-664.0000,-110.5000,1352.5000,-2081.0000
6520.0000,-901.5000,-744.5000,-110.5000,1285.5000,-2095.5000
6521.0000,-948.5000,-801.0000,-110.0000,1224.0000,-2089.5000
6522.0000,-989.5000,-797.5000,-109.5000,1175.5000,-2073.0000
6523.0000,-1042.0000,-734.0000,-108.5000,1168.0000,-2046.0000
6524.0000,-1044.0000,-679.0000,-107.5000,1179.5000,-2024.0000
6525.0000,-976.0000,-644.5000,-106.5000,1206.0000,-2035.5000
6526.0000,-917.0000,-587.0000,-105.0000,1258.0000,-2040.0000
6527.0000,-868.0000,-485.0000,-103.5000,1364.5000,-2010.0000
6528.0000,-921.0000,-471.5000,-102.0000,1455.5000,-2029.0000
6529.0000,-1083.0000,-560.0000,-100.5000,1478.5000,-2191.0000
6530.0000,-1259.0000,-681.0000,-99.0000,1497.5000,-2356.5000
6531.0000,-1475.0000,-835.0000,-98.0000,1527.0000,-2482.5000
6532.0000,-1658.0000,-916.5000,-97.5000,1568.5000,-2563.5000
6533.0000,-1852.0000,-939.0000,-97.5000,1611.5000,-2587.0000
6534.0000,-1965.5000,-929.0000,-98.0000,1653.0000,-2593.0000
6535.0000,-2056.0000,-897.5000,-98.5000,1692.0000,-2579.0000
6536.0000,-2213.5000,-946.5000,-98.0000,1724.5000,-2595.5000
6537.0000,-2466.0000,-1069.5000,-97.0000,1754.5000,-2682.0000
6538.0000,-2662.5000,-1169.0000,-96.0000,1774.0000,-2784.5000
6539.0000,-2844.5000,-1255.5000,-95.0000,1804.5000,-2921.5000
6540.0000,-2952.5000,-1270.5000,-94.5000,1823.0000,-3023.0000
6541.0000,-3038.0000,-1243.5000,-94.5000,1847.0000,-3103.0000
6542.0000,-3124.0000,-1194.5000,-94.5000,1853.5000,-3149.5000
6543.0000,-3240.0000,-1132.0000,-94.5000,1859.5000,-3181.5000
6544.0000,-3524.0000,-1096.0000,-95.0000,1855.0000,-3213.5000
6545.0000,-3883.5000,-1072.0000,-95.0000,1851.0000,-3264.5000
6546.0000,-3983.0000,-1014.5000,-95.0000,1847.5000,-3288.5000
6547.0000,-3941.0000,-953.0000,-95.0000,1848.0000,-3291.0000
6548.0000,-3853.0000,-996.5000,-95.0000,1847.5000,-3293.5000
6549.0000,-3763.0000,-1092.0000,-94.5000,1837.5000,-3305.0000
6550.0000,-3803.5000,-1144.5000,-94.5000,1834.5000,-3327.5000
6551.0000,-3882.0000,-1179.5000,-94.5000,1826.0000,-3363.0000
6552.0000,-3912.0000,-1246.0000,-94.5000,1844.5000,-3408.0000
6553.0000,-3907.5000,-1317.5000,-94.5000,1881.5000,-3464.0000
6554.0000,-3887.5000,-1351.5000,-94.5000,1932.5000,-3530.0000
6555.0000,-3872.0000,-1351.5000,-94.5000,1985.5000,-3605.0000
6556.0000,-3914.5000,-1276.5000,-94.5000,2000.5000,-3582.5000
6557.0000,-3975.5000,-1180.0000,-94.5000,1981.5000,-3475.0000
6558.0000,-4037.0000,-1099.5000,-95.0000,1929.5000,-3365.0000
6559.0000,-4093.5000,-1020.0000,-95.0000,1847.5000,-3247.5000
6560.0000,-4125.0000,-898.5000,-95.0000,1708.5000,-3200.0000
6561.0000,-4151.5000,-771.5000,-95.5000,1521.5000,-3173.5000
6562.0000,-4162.0000,-660.5000,-96.0000,1313.0000,-3027.5000
6563.0000,-4165.5000,-561.0000,-96.5000,1083.0000,-2802.5000
6564.0000,-4136.5000,-477.0000,-96.5000,898.0000,-2661.5000
6565.0000,-4125.5000,-391.5000,-97.0000,741.5000,-2571.5000
6566.0000,-4164.5000,-272.0000,-97.0000,706.0000,-2569.5000
6567.0000,-4189.0000,-198.5000,-97.0000,747.0000,-2607.5000
6568.0000,-4123.5000,-287.5000,-97.0000,907.5000,-2674.5000
6569.0000,-4002.0000,-414.0000,-96.5000,1123.0000,-2762.0000
6570.0000,-3756.5000,-589.0000,-96.0000,1341.5000,-2856.5000
6571.0000,-3532.0000,-724.0000,-95.0000,1568.0000,-2961.0000
6572.0000,-3340.0000,-801.0000,-94.5000,1818.5000,-3053.0000
6573.0000,-3193.5000,-818.5000,-93.5000,2078.0000,-3146.5000
6574.0000,-3100.5000,-758.5000,-92.5000,2320.5000,-3224.0000
6575.0000,-2993.5000,-727.0000,-91.0000,2526.5000,-3305.5000
6576.0000,-2840.0000,-776.0000,-89.5000,2586.5000,-3400.0000
6577.0000,-2672.5000,-859.0000,-88.0000,2585.0000,-3498.5000
6578.0000,-2467.0000,-979.5000,-87.0000,2497.0000,-3574.0000
6579.0000,-2246.5000,-1084.0000,-86.0000,2401.5000,-3634.5000
6580.0000,-1966.0000,-1166.0000,-85.0000,2319.5000,-3648.0000
6581.0000,-1759.5000,-1233.5000,-84.0000,2238.0000,-3652.0000
6582.0000,-1622.5000,-1289.5000,-83.5000,2089.0000,-3672.5000
6583.0000,-1533.0000,-1324.0000,-83.0000,1947.5000,-3687.0000
6584.0000,-1454.0000,-1328.5000,-83.0000,1844.0000,-3669.5000
6585.0000,-1342.0000,-1343.5000,-83.0000,1775.5000,-3643.5000
6586.0000,-1146.0000,-1374.0000,-83.0000,1757.0000,-3614.5000
6587.0000,-1014.0000,-1389.5000,-83.0000,1716.0000,-3567.5000
6588.0000,-908.0000,-1385.5000,-82.5000,1589.0000,-3473.5000
6589.0000,-775.0000,-1335.5000,-82.5000,1413.0000,-3370.0000
6590.0000,-562.0000,-1236.5000,-82.5000,1161.5000,-3260.0000
6591.0000,-378.5000,-1097.5000,-82.5000,920.0000,-3159.0000
6592.0000,-181.5000,-904.5000,-82.5000,706.5000,-3067.5000
6593.0000,-40.5000,-717.5000,-82.5000,525.0000,-2990.5000
6594.0000,81.0000,-527.0000,-83.0000,373.0000,-2938.5000
6595.0000,184.0000,-497.5000,-83.5000,250.0000,-2925.5000
6596.0000,290.0000,-599.0000,-84.0000,157.0000,-2974.5000
6597.0000,415.5000,-689.5000,-84.0000,114.0000,-3008.5000
6598.0000,566.5000,-768.5000,-84.0000,128.0000,-3010.0000
6599.0000,755.0000,-797.0000,-84.0000,218.0000,-2992.5000
6600.0000,967.0000,-793.5000,-84.0000,424.0000,-2937.0000
6601.0000,1075.5000,-768.0000,-83.5000,597.5000,-2916.5000
6602.0000,1128.5000,-724.5000,-83.0000,685.5000,-2929.5000
6603.0000,1221.5000,-675.0000,-82.5000,1.0000,-2947.0000
6604.0000,1331.0000,-621.0000,-82.0000,-1825.5000,-2948.5000
6605.0000,1313.0000,-658.5000,-81.0000,-2316.5000,-2987.5000
6606.0000,1222.5000,-743.5000,-80.0000,-1137.5000,-3076.5000
6607.0000,1112.5000,-821.0000,-79.5000,-269.0000,-3123.0000
6608.0000,1032.0000,-883.0000,-78.5000,63.0000,-3125.0000
6609.0000,1174.0000,-872.0000,-78.0000,163.0000,-3092.0000
6610.0000,1415.5000,-820.0000,-78.0000,236.5000,-3023.0000
6611.0000,1599.5000,-747.0000,-77.5000,288.5000,-2947.0000
6612.0000,1739.5000,-688.5000,-77.5000,350.0000,-2865.5000
6613.0000,1719.0000,-768.5000,-77.0000,338.5000,-2860.5000
6614.0000,1667.5000,-910.0000,-77.5000,313.0000,-2926.0000
6615.0000,1705.5000,-1054.0000,-77.5000,310.0000,-2979.0000
6616.0000,1809.5000,-1162.0000,-78.0000,369.0000,-3022.5000
6617.0000,2014.5000,-1097.0000,-78.5000,452.5000,-2967.5000
6618.0000,2217.0000,-966.0000,-79.0000,578.5000,-2833.0000
6619.0000,2302.5000,-791.0000,-79.5000,724.5000,-2677.0000
6620.0000,2344.0000,-635.5000,-80.0000,897.5000,-2498.0000
6621.0000,2380.5000,-543.5000,-80.5000,1063.0000,-2389.0000
6622.0000,2412.0000,-525.5000,-80.5000,1214.5000,-2317.5000
6623.0000,2430.0000,-683.0000,-80.5000,1350.0000,-2324.5000
6624.0000,2432.0000,-839.5000,-80.5000,1457.0000,-2359.0000
6625.0000,2421.5000,-858.0000,-80.0000,1555.0000,-2356.0000
6626.0000,2398.0000,-805.5000,-80.0000,1622.0000,-2317.5000
6627.0000,2365.0000,-678.0000,-79.5000,1628.0000,-2257.0000
6628.0000,2324.0000,-583.5000,-79.0000,1576.0000,-2190.5000
6629.0000,2281.0000,-609.5000,-78.5000,1475.0000,-2190.0000
6630.0000,2238.5000,-627.5000,-79.0000,1337.0000,-2211.0000
6631.0000,2200.0000,-571.5000,-79.0000,1166.0000,-2193.5000
6632.0000,2169.5000,-502.5000,-80.0000,993.0000,-2157.5000
6633.0000,2149.5000,-443.0000,-80.5000,879.5000,-2100.5000
6634.0000,2141.0000,-414.0000,-81.0000,805.5000,-2047.5000
6635.0000,2143.0000,-430.5000,-81.0000,752.0000,-2011.5000
6636.0000,2156.5000,-429.5000,-81.5000,731.5000,-2002.0000
6637.0000,2177.5000,-369.5000,-81.5000,759.5000,-2044.5000
6638.0000,2204.5000,-329.0000,-81.5000,831.5000,-2114.5000
6639.0000,2235.0000,-320.5000,-81.0000,939.5000,-2211.0000
6640.0000,2267.0000,-359.5000,-80.5000,1073.5000,-2312.5000
6641.0000,2293.5000,-459.0000,-80.0000,1218.5000,-2398.5000
6642.0000,2314.0000,-564.5000,-80.0000,1367.5000,-2473.5000
6643.0000,2329.0000,-682.0000,-80.0000,1498.5000,-2536.5000
6644.0000,2333.0000,-768.0000,-80.0000,1607.0000,-2582.0000
6645.0000,2328.0000,-830.0000,-80.5000,1668.0000,-2594.0000
6646.0000,2316.5000,-832.0000,-81.0000,1687.5000,-2594.0000
6647.0000,2292.5000,-773.5000,-81.5000,1644.0000,-2590.0000
6648.0000,2208.0000,-729.0000,-82.5000,1573.5000,-2577.5000
6649.0000,2053.0000,-707.0000,-83.5000,1503.0000,-2563.5000
6650.0000,1978.0000,-679.5000,-84.5000,1410.5000,-2519.5000
6651.0000,1980.0000,-637.5000,-86.0000,1289.5000,-2410.5000
6652.0000,2022.5000,-583.0000,-87.0000,1161.5000,-2306.0000
6653.0000,2095.5000,-523.5000,-88.0000,1043.0000,-2230.5000
6654.0000,2090.5000,-557.0000,-88.5000,942.0000,-2189.5000
6655.0000,2016.0000,-678.5000,-89.0000,861.0000,-2197.5000
6656.0000,1907.5000,-736.0000,-89.0000,811.0000,-2208.0000
6657.0000,1761.5000,-741.5000,-89.0000,803.5000,-2216.0000
6658.0000,1634.0000,-701.0000,-88.5000,821.5000,-2231.5000
6659.0000,1503.0000,-625.0000,-88.0000,860.5000,-2260.5000
6660.0000,1465.5000,-561.5000,-87.0000,921.0000,-2308.5000
6661.0000,1482.5000,-501.0000,-86.0000,1001.5000,-2388.5000
6662.0000,1561.0000,-500.0000,-85.5000,1096.5000,-2436.0000
6663.0000,1683.5000,-527.5000,-85.5000,1201.0000,-2436.0000
6664.0000,1829.5000,-558.0000,-86.0000,1300.0000,-2434.0000
6665.0000,1967.5000,-594.5000,-86.0000,1375.5000,-2443.5000
6666.0000,1903.5000,-685.5000,-85.5000,1407.0000,-2484.5000
6667.0000,1740.0000,-805.0000,-84.5000,1378.0000,-2565.5000
6668.0000,1621.0000,-858.0000,-84.0000,1343.0000,-2634.5000
6669.0000,1531.5000,-866.5000,-83.0000,1300.0000,-2700.5000
6670.0000,1450.0000,-783.0000,-82.0000,1251.0000,-2723.5000
6671.0000,1390.0000,-648.0000,-81.5000,1194.5000,-2715.5000
6672.0000,1447.0000,-437.0000,-81.0000,1137.0000,-2642.0000
6673.0000,1527.5000,-214.0000,-80.5000,1083.0000,-2514.0000
6674.0000,1460.5000,-103.0000,-80.0000,1024.0000,-2477.0000
6675.0000,1364.5000,-52.5000,-79.5000,965.5000,-2525.0000
6676.0000,1384.5000,-77.5000,-79.5000,927.5000,-2643.0000
6677.0000,1428.0000,-115.5000,-79.0000,915.5000,-2830.0000
6678.0000,1385.0000,-122.0000,-79.0000,918.5000,-3019.0000
6679.0000,1321.0000,-111.0000,-78.5000,938.0000,-3235.5000
6680.0000,1281.0000,-92.5000,-78.0000,963.5000,-3394.0000
6681.0000,1257.0000,-75.0000,-77.5000,995.0000,-3542.5000
6682.0000,1259.0000,-76.5000,-76.5000,1043.5000,-3637.0000
6683.0000,1264.0000,-57.0000,-75.5000,1096.0000,-3711.0000
6684.0000,1265.0000,29.0000,-74.5000,1132.0000,-3738.0000
6685.0000,1266.5000,123.5000,-73.0000,1149.0000,-3741.5000
6686.0000,1290.5000,190.5000,-71.5000,1154.5000,-3727.0000
6687.0000,1325.5000,241.5000,-70.5000,1148.0000,-3694.5000
6688.0000,1395.0000,285.0000,-69.5000,1142.0000,-3608.0000
6689.0000,1433.5000,287.0000,-68.0000,1124.0000,-3495.5000
6690.0000,1385.5000,188.5000,-67.0000,1075.0000,-3444.0000
6691.0000,1338.5000,105.0000,-66.0000,1013.0000,-3403.0000
6692.0000,1326.0000,99.0000,-65.0000,962.0000,-3299.5000
6693.0000,1319.0000,85.0000,-64.5000,915.5000,-3171.5000
6694.0000,1293.0000,14.0000,-64.5000,863.0000,-3101.0000
6695.0000,1245.5000,-71.5000,-64.0000,813.5000,-3041.0000
6696.0000,1135.0000,-177.5000,-63.5000,778.5000,-2962.5000
6697.0000,1081.5000,-261.0000,-63.0000,755.0000,-2869.0000
6698.0000,1116.0000,-313.0000,-63.0000,745.0000,-2755.5000
6699.0000,1142.5000,-340.0000,-63.0000,754.5000,-2639.5000
6700.0000,1131.5000,-344.0000,-63.0000,802.5000,-2529.5000
6701.0000,1125.5000,-343.5000,-63.5000,866.0000,-2439.5000
6702.0000,1131.0000,-344.5000,-64.0000,934.0000,-2406.0000
6703.0000,1089.0000,-374.0000,-64.0000,1000.5000,-2407.5000
6704.0000,974.0000,-455.0000,-64.0000,1070.0000,-2451.5000
6705.0000,851.5000,-528.5000,-64.0000,1136.0000,-2511.5000
6706.0000,715.0000,-605.0000,-63.5000,1206.5000,-2579.0000
6707.0000,594.0000,-643.0000,-62.5000,1260.5000,-2647.5000
6708.0000,475.0000,-647.0000,-62.0000,1295.5000,-2713.0000
6709.0000,415.5000,-667.0000,-61.0000,1307.5000,-2794.0000
6710.0000,404.0000,-713.0000,-60.0000,1297.0000,-2918.0000
6711.0000,381.5000,-722.5000,-59.0000,1280.5000,-2996.0000
6712.0000,334.5000,-696.5000,-57.5000,1251.5000,-2974.5000
6713.0000,273.0000,-677.5000,-56.5000,1226.5000,-2937.0000
6714.0000,186.5000,-669.5000,-55.5000,1212.5000,-2896.5000
6715.0000,102.5000,-688.5000,-54.5000,1204.5000,-2865.0000
6716.0000,9.0000,-729.0000,-54.0000,1210.5000,-2838.5000
6717.0000,-26.5000,-754.0000,-54.0000,1217.0000,-2786.5000
6718.0000,-33.5000,-754.5000,-53.5000,1226.5000,-2676.0000
6719.0000,-60.0000,-670.0000,-54.0000,1228.5000,-2537.0000
6720.0000,-116.0000,-520.0000,-54.0000,1223.0000,-2337.0000
6721.0000,-205.0000,-460.0000,-54.5000,1221.0000,-2203.5000
6722.0000,-311.0000,-452.0000,-54.5000,1223.0000,-2151.5000
6723.0000,-348.5000,-438.5000,-54.5000,1225.5000,-2097.5000
6724.0000,-342.5000,-408.0000,-54.5000,1232.0000,-2011.5000
6725.0000,-294.5000,-379.5000,-55.0000,1243.0000,-1948.0000
6726.0000,-236.0000,-362.5000,-55.5000,1250.5000,-1917.0000
6727.0000,-265.0000,-417.5000,-56.5000,1212.0000,-1939.0000
6728.0000,-325.0000,-508.5000,-57.0000,1109.5000,-2029.0000
6729.0000,-338.0000,-580.5000,-58.0000,1026.5000,-2087.0000
6730.0000,-331.0000,-645.5000,-59.0000,951.5000,-2124.5000
6731.0000,-370.0000,-701.0000,-59.5000,890.0000,-2159.5000
6732.0000,-427.0000,-760.5000,-60.5000,823.0000,-2205.0000
6733.0000,-473.0000,-822.0000,-61.5000,768.5000,-2250.5000
6734.0000,-512.0000,-897.5000,-62.0000,715.0000,-2299.5000
6735.0000,-558.0000,-1007.5000,-63.0000,668.5000,-2359.5000
6736.0000,-615.0000,-1148.5000,-64.0000,616.0000,-2444.0000
6737.0000,-709.0000,-1348.0000,-65.0000,558.5000,-2542.0000
6738.0000,-793.5000,-1543.5000,-65.5000,488.0000,-2660.0000
6739.0000,-797.0000,-1637.5000,-66.5000,433.5000,-2717.0000
6740.0000,-785.0000,-1689.5000,-67.5000,389.5000,-2733.0000
6741.0000,-797.0000,-1717.0000,-68.5000,332.0000,-2742.0000
6742.0000,-811.5000,-1754.5000,-69.0000,264.0000,-2748.0000
6743.0000,-786.0000,-1835.5000,-69.5000,225.0000,-2746.0000
6744.0000,-755.5000,-1913.5000,-70.0000,201.0000,-2747.5000
6745.0000,-705.5000,-1958.0000,-70.5000,181.5000,-2781.0000
6746.0000,-669.0000,-1992.0000,-71.0000,162.5000,-2838.5000
6747.0000,-658.5000,-2054.0000,-71.0000,131.0000,-2921.0000
6748.0000,-615.5000,-2132.5000,-70.5000,94.0000,-3007.5000
6749.0000,-463.0000,-2275.0000,-70.0000,71.5000,-3026.5000
6750.0000,-325.5000,-2409.0000,-69.0000,55.5000,-3016.5000
6751.0000,-242.0000,-2537.0000,-67.5000,54.0000,-2976.0000
6752.0000,-155.5000,-2645.5000,-66.5000,47.5000,-2939.0000
6753.0000,-14.5000,-2752.0000,-64.5000,13.5000,-2944.0000
6754.0000,199.5000,-2799.0000,-63.0000,-19.0000,-2959.0000
6755.0000,582.0000,-2738.0000,-61.0000,-14.0000,-2958.5000
6756.0000,894.0000,-2701.5000,-59.0000,-5.0000,-2942.0000
6757.0000,1115.5000,-2740.0000,-57.5000,-35.0000,-2894.0000
6758.0000,1317.5000,-2797.0000,-56.0000,-73.5000,-2822.0000
6759.0000,1587.0000,-2855.0000,-55.0000,-100.0000,-2703.0000
6760.0000,1798.5000,-2901.0000,-54.0000,-134.0000,-2578.0000
6761.0000,1963.5000,-2929.5000,-53.5000,-209.0000,-2469.0000
6762.0000,2043.0000,-2945.0000,-52.5000,-294.5000,-2375.5000
6763.0000,2041.5000,-2942.0000,-52.0000,-397.5000,-2305.0000
6764.0000,2036.0000,-2904.0000,-52.0000,-476.5000,-2229.0000
6765.0000,2045.5000,-2806.5000,-52.0000,-495.5000,-2108.5000
6766.0000,2061.0000,-2775.5000,-52.5000,-496.5000,-1996.5000
6767.0000,2075.5000,-2830.0000,-53.0000,-502.5000,-1927.5000
6768.0000,2088.0000,-2842.0000,-54.0000,-503.5000,-1831.5000
6769.0000,2101.5000,-2799.0000,-55.0000,-500.0000,-1621.0000
6770.0000,2111.5000,-2770.0000,-55.5000,-502.5000,-1400.0000
6771.0000,2116.5000,-2779.5000,-55.5000,-531.0000,-1162.5000
6772.0000,2118.0000,-2796.5000,-55.0000,-563.0000,-970.5000
6773.0000,2112.0000,-2832.0000,-54.5000,-606.0000,-814.0000
6774.0000,2100.0000,-2834.5000,-54.0000,-636.5000,-666.5000
6775.0000,2086.0000,-2812.5000,-53.5000,-656.5000,-468.0000
6776.0000,2068.5000,-2806.5000,-53.0000,-679.5000,-274.0000
6777.0000,2049.5000,-2818.0000,-53.0000,-716.0000,-37.0000
6778.0000,2028.5000,-2844.0000,-53.0000,-746.0000,157.5000
6779.0000,2011.0000,-2879.0000,-53.5000,-766.5000,339.0000
6780.0000,1996.5000,-2916.0000,-53.5000,-778.0000,472.0000
6781.0000,1987.0000,-2955.0000,-53.0000,-780.5000,579.5000
6782.0000,1981.0000,-2994.5000,-52.5000,-783.0000,699.0000
6783.0000,1983.0000,-3023.0000,-52.0000,-781.0000,870.0000
6784.0000,1987.5000,-3044.0000,-51.0000,-777.5000,1021.0000
6785.0000,1997.0000,-3052.5000,-50.0000,-765.0000,1170.0000
6786.0000,2011.0000,-3048.0000,-49.0000,-752.5000,1297.5000
6787.0000,2025.5000,-3033.0000,-48.0000,-737.0000,1428.0000
6788.0000,2041.0000,-3005.5000,-47.5000,-722.5000,1574.5000
6789.0000,2053.0000,-2967.0000,-47.0000,-703.5000,1769.0000
6790.0000,2063.0000,-2883.0000,-46.5000,-685.0000,1922.0000
6791.0000,2070.0000,-2776.0000,-45.5000,-663.5000,2056.0000
6792.0000,2067.5000,-2673.5000,-45.0000,-639.0000,2108.0000
6793.0000,2061.5000,-2575.5000,-44.0000,-610.0000,2103.5000
6794.0000,2052.5000,-2481.5000,-43.5000,-563.5000,2090.0000
6795.0000,2036.0000,-2393.5000,-42.5000,-502.0000,2074.5000
6796.0000,2019.0000,-2306.5000,-42.0000,-451.5000,2082.0000
6797.0000,1997.5000,-2220.5000,-41.0000,-402.5000,2112.0000
6798.0000,1979.0000,-2117.0000,-40.5000,-361.5000,2129.0000
6799.0000,1962.0000,-2018.0000,-40.5000,-323.5000,2134.0000
6800.0000,1948.0000,-1949.0000,-40.0000,-316.5000,2075.0000
6801.0000,1938.5000,-1913.0000,-40.0000,-321.5000,1974.5000
6802.0000,1932.0000,-1952.0000,-40.5000,-363.0000,1870.0000
6803.0000,1933.0000,-1978.0000,-40.5000,-422.5000,1755.0000
6804.0000,1940.0000,-1912.0000,-40.0000,-469.0000,1672.5000
6805.0000,1949.5000,-1828.5000,-40.0000,-508.0000,1597.0000
