,TIME,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6,EMG1,EMG2,IO,EMG3,EMG4,LShankACCX,LShankACCY,LShankACCZ,LShankGYROX,LShankGYROY,LShankGYROZ,NC,RShankACCX,RShankACCY,RShankACCZ,RShankGYROX,RShankGYROY,RShankGYROZ,NC,WaistACCX,WaistACCY,WaistACCZ,WaistGYROX,WaistGYROY,WaistGYROZ,NC,ArmACCX,ArmACCY,ArmACCZ,ArmGYROX,ArmGYROY,ArmGYROZ,SC
363,09:30:34.726,-30.7711,-32.7806,-36.1995,-37.3427,-39.7106,-40.1947,-45.1698,-43.8141,-79.3395,-74.5175,-31.9988,-42.548,-46.0597,-28.196,-31.6435,-77.6605,-36.2887,-31.0629,-39.5081,-29.9826,-56.3336,-30.5556,-45.3876,-36.8072,-55.5799,1945.0,532.0,69.0,-5315.0,2849.0,7751.449043484429,-775.3359145663978,-3469.95126307208,-109.00079963812242,-11.690689772647906,-3.150661806199467,77.00000000000001,7751.449043484429,-775.3359145663978,-3469.95126307208,-109.00079963812242,-11.690689772647906,-3.150661806199467,77.00000000000001,-693.3166455517546,5338.823231160475,5957.572868351424,45.55220945413585,46.778606274008176,14.12596817145964,1624.8157983940016,-693.3166455517546,5338.823231160475,5957.572868351424,45.55220945413585,46.778606274008176,14.12596817145964,1624.8157983940016
364,09:30:34.728,-31.1152,-32.8327,-36.9329,-37.8676,-40.1752,-40.1397,-46.1131,-44.2492,-80.2596,-70.0582,-32.9377,-43.5663,-45.8243,-31.9325,-32.834,-77.4118,-36.2624,-31.312,-40.8554,-30.6046,-57.8865,-31.3872,-45.9016,-38.0116,-56.3646,-3150.0,9.0,68.5,-5254.5,3162.0,7753.447868352589,-776.9585293642791,-3471.181555073912,-109.03539537875012,-11.27278775463985,-2.513891182883913,76.99999999999999,7753.447868352589,-776.9585293642791,-3471.181555073912,-109.03539537875012,-11.27278775463985,-2.513891182883913,76.99999999999999,-698.9949933407183,5337.223051467209,5969.017483369284,45.27161032197704,46.91154057193193,13.946506107089544,1624.8758539198902,-698.9949933407183,5337.223051467209,5969.017483369284,45.27161032197704,46.91154057193193,13.946506107089544,1624.8758539198902
365,09:30:34.730,-31.5293,-32.858,-37.5501,-38.2263,-40.6698,-40.1047,-47.3201,-44.7268,-81.073,-64.4901,-33.3379,-44.1069,-45.0148,-36.0993,-33.8165,-76.9445,-36.3984,-31.6512,-41.9417,-31.2573,-58.769,-31.8101,-46.0303,-39.5941,-57.4535,-2593.0,-1002.5,68.5,-5195.0,3390.5,7756.0,-778.0,-3472.0,-108.99999999999996,-10.999999999999998,-2.0000000000000004,76.99999999999999,7756.0,-778.0,-3472.0,-108.99999999999996,-10.999999999999998,-2.0000000000000004,76.99999999999999,-703.0,5336.999999999999,5977.0,45.0,46.99999999999999,13.999999999999998,1624.9999999999995,-703.0,5336.999999999999,5977.0,45.0,46.99999999999999,13.999999999999998,1624.9999999999995
366,09:30:34.732,-32.1128,-33.0454,-38.1935,-38.6706,-41.2945,-40.0919,-48.6018,-45.1433,-81.8408,-57.6883,-33.3874,-44.1764,-44.2065,-39.8534,-34.498,-76.0143,-36.6453,-32.1622,-43.1527,-32.0682,-59.4976,-32.1122,-45.7868,-41.2662,-58.0118,-900.5,-2034.5,69.0,-5164.5,3450.5,7758.648569835246,-778.079051721977,-3472.3441116344616,-108.85877698174528,-10.932510168604836,-1.672272394959588,76.99999999999999,7758.648569835246,-778.079051721977,-3472.3441116344616,-108.85877698174528,-10.932510168604836,-1.672272394959588,76.99999999999999,-704.6936581880828,5338.6375742813625,5979.49015255901,44.77141590310419,47.04591586507185,14.356825867395203,1625.1850325348198,-704.6936581880828,5338.6375742813625,5979.49015255901,44.77141590310419,47.04591586507185,14.356825867395203,1625.1850325348198
367,09:30:34.734,-33.1966,-33.9467,-39.1199,-39.5643,-42.3203,-40.2431,-49.8587,-45.7469,-82.7163,-50.355,-33.5479,-44.3388,-43.4155,-43.1072,-35.0421,-74.6861,-37.0425,-33.0731,-44.7539,-33.2817,-60.8409,-32.7102,-45.861,-42.8184,-57.6335,4336.0,-3141.5,70.0,-5165.5,3335.0,7761.200271079079,-777.2968286923694,-3472.385737053042,-108.6417174433639,-11.045203997086542,-1.5278289273316903,77.0,7761.200271079079,-777.2968286923694,-3472.385737053042,-108.6417174433639,-11.045203997086542,-1.5278289273316903,77.0,-704.3893090346439,5341.798646085243,5977.35003943345,44.57686922110823,47.01376303700302,14.944027751994634,1625.4068609701287,-704.3893090346439,5341.798646085243,5977.35003943345,44.57686922110823,47.01376303700302,14.944027751994634,1625.4068609701287
368,09:30:34.736,-34.8036,-35.6939,-40.2923,-40.797,-43.732,-40.5493,-50.9468,-46.6533,-83.7659,-43.0666,-33.9861,-44.9746,-42.2991,-45.7918,-35.5293,-73.1225,-37.5283,-34.3262,-46.5316,-34.8124,-63.2388,-33.5676,-46.7081,-44.0074,-56.5217,3259.5,-3837.5,71.0,-5197.0,3096.5,7763.527687405289,-775.8750798017741,-3472.355306654391,-108.39526941411002,-11.291642741265704,-1.5472492622239844,77.00000000000001,7763.527687405289,-775.8750798017741,-3472.355306654391,-108.39526941411002,-11.291642741265704,-1.5472492622239844,77.00000000000001,-702.6381307871644,5345.940930748441,5972.164850028385,44.39661458756023,46.85865227639834,15.652816702896107,1625.6361731380282,-702.6381307871644,5345.940930748441,5972.164850028385,44.39661458756023,46.85865227639834,15.652816702896107,1625.6361731380282
369,09:30:34.738,-36.4133,-37.5968,-41.3136,-41.6976,-45.0409,-40.7131,-51.6156,-47.5112,-84.9001,-35.4583,-34.3712,-45.7663,-40.8,-47.1994,-35.7819,-71.2793,-37.8839,-35.4275,-47.8952,-36.1535,-66.5424,-34.1417,-47.9337,-44.5381,-55.0635,2391.0,-3902.5,72.0,-5235.5,2840.0,7765.503402487664,-774.035553940785,-3472.48325083716,-108.16588092323728,-11.625387656963376,-1.7111130647442314,76.99999999999999,7765.503402487664,-774.035553940785,-3472.48325083716,-108.16588092323728,-11.625387656963376,-1.7111130647442314,76.99999999999999,-699.9913016931223,5350.52214360776,5965.519773748879,44.210906636008055,46.535694343862296,16.37440376919871,1625.843656870618,-699.9913016931223,5350.52214360776,5965.519773748879,44.210906636008055,46.535694343862296,16.37440376919871,1625.843656870618
370,09:30:34.740,-37.4116,-38.7219,-41.8273,-41.6405,-45.6927,-40.3917,-51.7362,-47.7676,-86.0347,-26.4777,-34.3093,-46.049,-39.5301,-46.3849,-35.593,-68.9408,-37.9534,-35.8535,-48.4168,-36.8474,-70.3247,-33.9965,-48.6924,-44.3046,-53.424,2017.5,-3800.5,73.5,-5265.0,2657.0,7766.999999999998,-771.9999999999999,-3472.9999999999995,-108.0,-12.0,-2.0,76.99999999999999,7766.999999999998,-771.9999999999999,-3472.9999999999995,-108.0,-12.0,-2.0,76.99999999999999,-697.0000000000001,5354.999999999999,5959.000000000001,44.0,46.0,17.0,1625.9999999999998,-697.0000000000001,5354.999999999999,5959.000000000001,44.0,46.0,17.0,1625.9999999999998
371,09:30:34.742,-37.7386,-38.8317,-41.9325,-40.7152,-45.6561,-39.5864,-51.6034,-47.2324,-87.3356,-15.4342,-33.897,-45.5971,-39.469,-43.1867,-35.0567,-66.0826,-37.8994,-35.5876,-48.2632,-37.0202,-74.3677,-33.3741,-48.5847,-43.6429,-51.6355,2157.0,-3828.5,73.5,-5270.0,2606.0,7767.923370395333,-769.9850227078526,-3474.060137465816,-107.93008355427406,-12.370155289564792,-2.389369173530672,76.99999999999999,7767.923370395333,-769.9850227078526,-3474.060137465816,-107.93008355427406,-12.370155289564792,-2.389369173530672,76.99999999999999,-694.0940628255944,5358.833343488019,5953.864619799671,43.75313812326546,45.22620513555991,17.445772401679513,1626.083980912496,-694.0940628255944,5358.833343488019,5953.864619799671,43.75313812326546,45.22620513555991,17.445772401679513,1626.083980912496
372,09:30:34.744,-37.9318,-38.5664,-42.0885,-39.7008,-45.4694,-38.7158,-51.851,-46.2847,-89.2213,-2.7348,-33.6783,-44.8662,-41.23,-38.6091,-34.5366,-63.0917,-38.1343,-35.1342,-48.037,-37.3228,-78.7634,-32.99,-47.9796,-43.1945,-49.946,2757.5,-3952.5,72.5,-5246.0,2692.5,7768.31263124371,-768.1866501441414,-3475.5148582545407,-107.93262401842428,-12.69498609831835,-2.8341974526004203,77.0,7768.31263124371,-768.1866501441414,-3475.5148582545407,-107.93262401842428,-12.69498609831835,-2.8341974526004203,77.0,-691.2179627689887,5361.485530538894,5950.068330617271,43.495519690260586,44.26704616186881,17.727711809737787,1626.1067402113151,-691.2179627689887,5361.485530538894,5950.068330617271,43.495519690260586,44.26704616186881,17.727711809737787,1626.1067402113151
373,09:30:34.746,-38.4603,-38.6423,-42.5657,-39.333,-45.6158,-38.2388,-52.8966,-45.5096,-91.9947,10.3768,-33.9841,-44.3856,-44.5624,-34.0819,-34.2541,-60.5077,-38.9152,-34.9409,-48.1791,-38.2624,-83.5438,-33.2203,-47.4575,-43.3583,-48.8464,3562.5,-4118.0,71.5,-5204.5,2862.0,7768.2402068944175,-766.7957662265046,-3477.1395103103555,-107.97012270543746,-12.934739262289394,-3.2843411449046123,77.00000000000001,7768.2402068944175,-766.7957662265046,-3477.1395103103555,-107.97012270543746,-12.934739262289394,-3.2843411449046123,77.00000000000001,-688.1948312995873,5362.421045845759,5947.239731535036,43.26133219562308,43.19478462039828,17.88676501695625,1626.0875090538857,-688.1948312995873,5362.421045845759,5947.239731535036,43.26133219562308,43.19478462039828,17.88676501695625,1626.0875090538857
374,09:30:34.748,-39.1201,-39.0336,-43.055,-39.6383,-45.923,-38.2103,-54.4422,-45.2193,-95.4089,22.6552,-34.4155,-44.0626,-48.5175,-30.4483,-33.985,-58.5322,-40.0147,-34.8718,-48.5833,-39.6305,-88.3036,-33.6224,-47.1288,-43.8468,-48.6557,4260.0,-4260.0,70.5,-5154.0,3047.5,7767.778521696749,-766.003254872578,-3478.709441577447,-108.00508092830044,-13.049661617507027,-3.6896565581394,76.99999999999999,7767.778521696749,-766.003254872578,-3478.709441577447,-108.00508092830044,-13.049661617507027,-3.6896565581394,76.99999999999999,-684.8477998867891,5361.104374101749,5945.007421635199,43.0847631339903,42.08168205261797,17.96387881611654,1626.0455185976375,-684.8477998867891,5361.104374101749,5945.007421635199,43.0847631339903,42.08168205261797,17.96387881611654,1626.0455185976375
375,09:30:34.750,-39.2069,-39.0941,-42.9012,-40.0086,-45.7172,-38.2386,-55.6228,-45.3824,-98.6558,33.3542,-34.1243,-43.2807,-52.0734,-27.787,-33.2591,-56.871,-40.8498,-34.3398,-48.8229,-40.6664,-92.2684,-33.3905,-46.6228,-43.8711,-49.1665,4585.0,-4331.0,70.5,-5115.5,3171.5,7767.0,-766.0000000000001,-3479.9999999999995,-108.0,-12.999999999999998,-4.000000000000001,76.99999999999999,7767.0,-766.0000000000001,-3479.9999999999995,-108.0,-12.999999999999998,-4.000000000000001,76.99999999999999,-681.0,5357.0,5943.0,43.0,41.0,18.0,1625.9999999999998,-681.0,5357.0,5943.0,43.0,41.0,18.0,1625.9999999999998
376,09:30:34.752,-38.2529,-38.3926,-41.7247,-39.8579,-44.5998,-37.8713,-55.7425,-45.9202,-100.9015,42.0522,-32.6266,-41.6844,-54.6252,-26.0874,-31.8593,-55.1096,-40.9635,-32.9397,-48.6687,-40.783,-94.7499,-32.2567,-45.6219,-42.8569,-49.8313,4439.5,-4304.5,70.5,-5097.5,3192.5,7765.977948583414,-766.8768574466108,-3480.85533850227,-107.93288880115831,-12.76286867313626,-4.178250910918083,76.99999999999999,7765.977948583414,-766.8768574466108,-3480.85533850227,-107.93288880115831,-12.76286867313626,-4.178250910918083,76.99999999999999,-676.5780905095364,5349.869051766562,5940.955368242299,43.03203160383367,40.02526359268752,18.020084525887192,1625.9670438151938,-676.5780905095364,5349.869051766562,5940.955368242299,43.03203160383367,40.02526359268752,18.020084525887192,1625.9670438151938
377,09:30:34.754,-36.4575,-37.1888,-39.7562,-39.1072,-42.9541,-36.9755,-54.8654,-46.888,-101.905,48.2776,-30.2461,-39.6822,-55.9663,-25.7772,-30.0477,-53.1979,-40.3682,-30.8583,-48.2698,-40.0675,-95.5299,-30.8019,-44.1852,-40.9934,-50.3203,3899.0,-4199.5,70.0,-5100.0,3116.0,7764.789203946081,-768.324570731062,-3481.3948299287963,-107.8437864829388,-12.382851609640475,-4.239381262267437,77.0,7764.789203946081,-768.324570731062,-3481.3948299287963,-107.8437864829388,-12.382851609640475,-4.239381262267437,77.0,-671.9228398893935,5340.659231759179,5939.048638097462,43.169052017848976,39.24605231551953,17.985125009054876,1625.9501781846095,-671.9228398893935,5340.659231759179,5939.048638097462,43.169052017848976,39.24605231551953,17.985125009054876,1625.9501781846095
378,09:30:34.756,-34.3611,-36.0006,-37.5506,-38.0489,-41.5724,-35.7391,-53.6522,-48.2806,-102.1042,51.5101,-27.705,-38.0382,-55.9492,-27.3687,-28.27,-51.5017,-39.4293,-28.6334,-47.8321,-39.0621,-94.8576,-29.8191,-42.5273,-39.0485,-50.8184,3185.5,-4054.5,70.0,-5120.5,2977.0,7763.51148501704,-769.9338552922068,-3481.8066521041874,-107.78823976414016,-11.921400209576795,-4.2113861581577705,77.00000000000001,7763.51148501704,-769.9338552922068,-3481.8066521041874,-107.78823976414016,-11.921400209576795,-4.2113861581577705,77.00000000000001,-667.4785440144843,5330.61488586852,5937.564223831474,43.39005662994734,38.75420924200802,17.84012322927901,1625.9497906464285,-667.4785440144843,5330.61488586852,5937.564223831474,43.39005662994734,38.75420924200802,17.84012322927901,1625.9497906464285
379,09:30:34.758,-32.248,-34.8989,-35.4502,-36.8942,-40.8119,-34.3817,-52.6458,-49.7534,-102.0771,51.5497,-25.3705,-37.0395,-54.3135,-30.6447,-26.7067,-50.388,-38.4673,-26.6092,-47.2768,-38.15,-93.1791,-29.4658,-40.7035,-37.6533,-51.7211,2576.0,-3923.0,71.0,-5145.5,2836.0,7762.222510725332,-771.2954265689019,-3482.278982853052,-107.82179536356102,-11.43996587300852,-4.122260702698711,76.99999999999999,7762.222510725332,-771.2954265689019,-3482.278982853052,-107.82179536356102,-11.43996587300852,-4.122260702698711,76.99999999999999,-663.6894987597149,5320.980359985235,5936.786539710324,43.67404082803058,38.64157744566423,17.530080966335298,1625.966268738831,-663.6894987597149,5320.980359985235,5936.786539710324,43.67404082803058,38.64157744566423,17.530080966335298,1625.966268738831
380,09:30:34.760,-30.032,-33.4708,-33.4096,-35.6005,-40.2441,-32.9599,-51.7944,-50.7011,-101.9461,48.7829,-23.0335,-36.2363,-50.9148,-34.4115,-25.1971,-49.8449,-37.5192,-24.7425,-46.3736,-37.265,-90.9315,-29.1617,-38.7065,-36.8094,-53.0687,2290.5,-3847.0,72.0,-5160.0,2741.5,7761.000000000002,-772.0,-3482.9999999999995,-108.0,-11.0,-4.0,76.99999999999999,7761.000000000002,-772.0,-3482.9999999999995,-108.0,-11.0,-4.0,76.99999999999999,-661.0000000000001,5312.999999999998,5937.000000000001,44.0,39.00000000000001,17.0,1625.9999999999998,-661.0000000000001,5312.999999999998,5937.000000000001,44.0,39.00000000000001,17.0,1625.9999999999998
381,09:30:34.762,-27.6893,-31.4793,-31.3214,-34.1301,-39.1953,-31.4587,-50.689,-50.6887,-101.3524,44.0804,-20.4263,-35.0403,-46.0984,-37.2032,-23.5847,-49.5608,-36.4464,-22.9231,-45.2018,-36.1856,-88.5368,-28.3008,-36.7837,-36.0983,-54.3269,2414.0,-3843.0,73.0,-5157.0,2721.5,7759.964835271004,-771.7475475057051,-3484.062508525101,-108.35436124109262,-10.650370017889893,-3.865627182797165,76.99999999999999,7759.964835271004,-771.7475475057051,-3484.062508525101,-108.35436124109262,-10.650370017889893,-3.865627182797165,76.99999999999999,-659.7455751362548,5307.586449445723,5938.385907231127,44.37473546139996,39.87274049368922,16.21788949477159,1626.0478438267262,-659.7455751362548,5307.586449445723,5938.385907231127,44.37473546139996,39.87274049368922,16.21788949477159,1626.0478438267262
382,09:30:34.764,-25.5861,-29.3319,-29.384,-32.7275,-37.5474,-29.9749,-49.1708,-49.7663,-99.9874,38.544,-17.802,-33.4386,-40.7692,-38.2503,-22.0294,-49.3333,-35.1689,-21.3308,-44.314,-34.9726,-86.4397,-26.9392,-35.397,-35.284,-54.7115,2870.0,-3910.5,72.5,-5134.5,2771.0,7759.410552971965,-770.6750669316126,-3485.1778220302726,-108.82023004982057,-10.389607463118985,-3.712277498329986,77.0,7759.410552971965,-770.6750669316126,-3485.1778220302726,-108.82023004982057,-10.389607463118985,-3.712277498329986,77.0,-659.8266776734284,5304.32554242437,5940.713116992881,44.91627223834404,41.10874457605203,15.24378815404219,1626.0925470502457,-659.8266776734284,5304.32554242437,5940.713116992881,44.91627223834404,41.10874457605203,15.24378815404219,1626.0925470502457
383,09:30:34.766,-24.2137,-27.7253,-28.0466,-31.8232,-35.8894,-28.7139,-47.582,-48.3174,-98.0489,33.4198,-15.8588,-31.9928,-36.0041,-37.7719,-20.9026,-49.3129,-33.7287,-20.3528,-44.2894,-33.9933,-85.0137,-25.7202,-34.7536,-34.6039,-53.7095,3468.5,-4008.0,72.0,-5101.0,2855.5,7759.673853037423,-769.0288126046686,-3485.961881272893,-109.30891823800197,-10.203659899403211,-3.5261142224643054,77.00000000000001,7759.673853037423,-769.0288126046686,-3485.961881272893,-109.30891823800197,-10.203659899403211,-3.5261142224643054,77.00000000000001,-661.0349926424739,5302.471410680155,5943.647373139068,45.7704412845878,42.508378411569545,14.160742065927506,1626.1133283604008,-661.0349926424739,5302.471410680155,5943.647373139068,45.7704412845878,42.508378411569545,14.160742065927506,1626.1133283604008
384,09:30:34.768,-23.6525,-26.8987,-27.6024,-31.6786,-34.8769,-27.8121,-46.4032,-46.6408,-96.0966,30.1067,-15.105,-31.194,-32.5038,-36.4324,-20.4126,-49.825,-32.1727,-20.1712,-45.1159,-33.5234,-84.3832,-25.2119,-34.5353,-34.4521,-51.3596,3974.5,-4098.5,72.0,-5061.5,2944.0,7761.091435401922,-767.0550388518154,-3486.0306270103424,-109.73173761745576,-10.078474890458214,-3.2933006310656405,76.99999999999999,7761.091435401922,-767.0550388518154,-3486.0306270103424,-109.73173761745576,-10.078474890458214,-3.2933006310656405,76.99999999999999,-663.1622050743468,5301.278185957292,5946.854419523505,47.08307355388828,43.87200816472533,13.051797318541364,1626.0894064470374,-663.1622050743468,5301.278185957292,5946.854419523505,47.08307355388828,43.87200816472533,13.051797318541364,1626.0894064470374
385,09:30:34.770,-23.4607,-26.4161,-27.9207,-32.2056,-34.5555,-27.2469,-45.7491,-44.7744,-94.5087,29.8968,-15.4105,-30.9949,-30.3341,-34.666,-20.4237,-51.0144,-30.4957,-20.5494,-46.1105,-33.431,-84.3664,-25.4305,-34.2928,-34.8654,-48.2007,4197.5,-4150.5,71.5,-5036.5,2991.5,7764.0,-764.9999999999999,-3484.9999999999995,-110.0,-10.0,-3.0,76.99999999999999,7764.0,-764.9999999999999,-3484.9999999999995,-110.0,-10.0,-3.0,76.99999999999999,-666.0,5300.0,5950.0,49.0,44.99999999999999,12.000000000000004,1626.0,-666.0,5300.0,5950.0,49.0,44.99999999999999,12.000000000000004,1626.0
386,09:30:34.772,-23.1599,-25.7315,-28.6276,-33.1597,-34.4044,-26.9765,-45.3292,-42.7462,-93.221,33.3361,-16.2345,-31.0401,-29.1405,-32.5821,-20.6751,-52.7368,-28.7752,-21.0951,-46.5386,-33.3337,-84.6527,-25.9948,-34.0844,-35.4179,-45.0693,4074.5,-4073.0,71.5,-5024.0,2988.5,7768.530710332573,-763.1249525305681,-3482.606627397325,-110.0576662344716,-9.955651255303817,-2.6392403578930645,76.99999999999999,7768.530710332573,-763.1249525305681,-3482.606627397325,-110.0576662344716,-9.955651255303817,-2.6392403578930645,76.99999999999999,-669.2556089454431,5298.177150450535,5952.773002833192,51.58902655056753,45.74777443255651,11.076357495025428,1625.833580877899,-669.2556089454431,5298.177150450535,5952.773002833192,51.58902655056753,45.74777443255651,11.076357495025428,1625.833580877899
387,09:30:34.774,-22.7613,-24.8485,-29.5127,-34.4492,-34.0099,-27.1314,-44.9086,-40.902,-92.0944,39.6436,-17.2145,-31.2246,-28.6141,-30.4254,-21.1236,-54.7941,-27.3418,-21.7031,-46.3323,-33.059,-85.0998,-26.61,-34.5116,-35.6357,-42.8578,3669.0,-3485.5,70.5,-5027.0,2943.0,7773.992584166066,-761.7511615424849,-3479.0698819501117,-109.97929331777976,-9.93871853788298,-2.2315087444121278,77.0,7773.992584166066,-761.7511615424849,-3479.0698819501117,-109.97929331777976,-9.93871853788298,-2.2315087444121278,77.0,-672.2984494168935,5296.4945985433305,5954.954893931021,54.6058590287776,46.190969380274645,10.303722374774122,1625.6156336144084,-672.2984494168935,5296.4945985433305,5954.954893931021,54.6058590287776,46.190969380274645,10.303722374774122,1625.6156336144084
388,09:30:34.776,-22.7389,-24.3355,-30.7039,-36.1972,-33.589,-27.9806,-44.7157,-39.8462,-91.4672,46.7975,-18.4376,-31.8494,-28.7903,-28.9528,-22.0098,-57.2069,-26.7283,-22.6762,-46.1932,-32.906,-85.9209,-27.315,-36.0013,-35.4743,-42.1914,3152.5,-3077.5,70.5,-5040.5,2875.0,7779.489102833268,-761.214894289118,-3474.7298228042378,-109.8720872838522,-9.943960192810234,-1.8041569519848608,77.00000000000001,7779.489102833268,-761.214894289118,-3474.7298228042378,-109.8720872838522,-9.943960192810234,-1.8041569519848608,77.00000000000001,-674.4134854156209,5295.923471410858,5956.350283612253,57.72817823170237,46.460277111714426,9.69290850701038,1625.3808959119683,-674.4134854156209,5295.923471410858,5956.350283612253,57.72817823170237,46.460277111714426,9.69290850701038,1625.3808959119683
389,09:30:34.778,-23.5258,-24.7577,-32.4369,-38.5177,-33.7964,-29.6576,-45.309,-39.987,-92.1526,52.4266,-20.1496,-33.2081,-29.9256,-29.2167,-23.5784,-60.1928,-27.3594,-24.3965,-46.996,-33.431,-87.6153,-28.3222,-38.1718,-35.3627,-43.086,2720.5,-2986.0,71.0,-5054.0,2819.0,7784.123747666981,-761.852418023834,-3469.926509105573,-109.84325416661645,-9.966134565158333,-1.384536773038194,76.99999999999999,7784.123747666981,-761.852418023834,-3469.926509105573,-109.84325416661645,-9.966134565158333,-1.384536773038194,76.99999999999999,-674.8856809428993,5297.434896185591,5956.763782195658,60.63366495641951,46.68638989543629,9.25472975949751,1625.164105473019,-674.8856809428993,5297.434896185591,5956.763782195658,60.63366495641951,46.68638989543629,9.25472975949751,1625.164105473019
390,09:30:34.780,-25.1056,-26.1945,-34.6889,-41.2782,-35.0482,-31.9257,-47.0124,-41.1564,-94.7236,54.9662,-22.3085,-35.1519,-32.0617,-31.891,-25.7577,-63.8637,-29.2255,-26.8943,-49.0727,-34.9647,-90.6809,-29.7316,-40.0886,-35.7957,-44.8744,2526.0,-2743.0,72.0,-5057.5,2788.5,7787.000000000001,-764.0,-3465.0,-110.0,-10.000000000000002,-1.0,76.99999999999999,7787.000000000001,-764.0,-3465.0,-110.0,-10.000000000000002,-1.0,76.99999999999999,-673.0,5302.0,5956.000000000002,63.0,47.0,9.0,1625.0000000000002,-673.0,5302.0,5956.000000000002,63.0,47.0,9.0,1625.0000000000002
391,09:30:34.782,-27.0621,-28.26,-37.0535,-44.0851,-37.0708,-34.2393,-49.4838,-42.72,-98.7651,54.3126,-24.4859,-37.1648,-34.6778,-36.7449,-28.1054,-67.9568,-31.8159,-29.7193,-51.9902,-37.2936,-95.2879,-31.4092,-41.1553,-36.8773,-46.6302,2626.0,-2741.5,72.5,-5049.5,2789.0,7787.536323398705,-767.8006423720215,-3460.254981885594,-110.41497382102123,-10.03902496089476,-0.673411385630124,76.99999999999999,7787.536323398705,-767.8006423720215,-3460.254981885594,-110.41497382102123,-10.03902496089476,-0.673411385630124,76.99999999999999,-668.3279890819736,5310.152948752132,5953.91408143611,64.58915833633289,47.512161776085605,8.924680525125716,1624.913832661678,-668.3279890819736,5310.152948752132,5953.91408143611,64.58915833633289,47.512161776085605,8.924680525125716,1624.913832661678
392,09:30:34.784,-28.8956,-30.4122,-38.9501,-46.4622,-39.0881,-36.0524,-51.8348,-44.0809,-102.9091,51.6157,-26.1556,-38.821,-36.7963,-42.7355,-30.0362,-71.8707,-34.3718,-32.1858,-54.9117,-39.7414,-101.1233,-33.0367,-41.6008,-38.2009,-47.8565,2954.0,-3006.0,73.5,-5027.0,2811.0,7786.411110363782,-772.6242868984472,-3455.8546501692704,-111.02259667906078,-10.071518385348998,-0.4096875240205557,77.0,7786.411110363782,-772.6242868984472,-3455.8546501692704,-111.02259667906078,-10.071518385348998,-0.4096875240205557,77.0,-661.5875246589994,5320.680063402308,5950.563307283043,65.50029164655186,48.255377902851,8.965322346859628,1624.8929184921217,-661.5875246589994,5320.680063402308,5950.563307283043,65.50029164655186,48.255377902851,8.965322346859628,1624.8929184921217
393,09:30:34.786,-30.2366,-32.1631,-39.9498,-48.0419,-40.4063,-37.0935,-53.1867,-45.0745,-105.7143,48.4764,-27.0078,-40.0639,-37.5457,-48.6327,-31.1193,-74.9791,-36.2697,-33.7432,-57.1408,-41.5452,-107.5084,-34.2098,-42.0319,-39.1144,-48.8307,3373.5,-3206.5,75.5,-4998.5,2838.5,7784.61773562951,-777.6476102388594,-3451.926827510152,-111.72273262658932,-10.084499329355843,-0.209257969596017,77.00000000000001,7784.61773562951,-777.6476102388594,-3451.926827510152,-111.72273262658932,-10.084499329355843,-0.209257969596017,77.00000000000001,-653.7830656950422,5331.930703676413,5946.055492411924,65.91684578860426,49.24251314157313,9.04362390603062,1624.9150879917263,-653.7830656950422,5331.930703676413,5946.055492411924,65.91684578860426,49.24251314157313,9.04362390603062,1624.9150879917263
394,09:30:34.788,-30.8747,-33.1418,-39.9551,-48.6663,-40.8462,-37.4011,-53.1835,-45.8919,-106.6045,46.1385,-27.0135,-41.0269,-36.7489,-53.62,-31.247,-76.958,-37.2788,-34.205,-58.4198,-42.2361,-113.6989,-34.5656,-42.6548,-39.1354,-50.2173,3714.0,-3331.5,77.5,-4971.5,2853.5,7783.149573930159,-782.0472890528499,-3448.599336567354,-112.41524571607889,-10.064986848908456,-0.0725522767809049,76.99999999999999,7783.149573930159,-782.0472890528499,-3448.599336567354,-112.41524571607889,-10.064986848908456,-0.0725522767809049,76.99999999999999,-645.9190711540531,5342.254229300349,5940.498451693868,66.02226662043792,50.48643225353074,9.081283643467753,1624.9581716608875,-645.9190711540531,5342.254229300349,5940.498451693868,66.02226662043792,50.48643225353074,9.081283643467753,1624.9581716608875
395,09:30:34.790,-30.7676,-33.1873,-39.1552,-48.4015,-40.7112,-37.1589,-52.0854,-46.666,-106.0382,45.117,-26.303,-41.6922,-35.0178,-57.3662,-30.6124,-77.8838,-37.5463,-33.7404,-58.857,-41.7895,-119.1391,-33.9621,-43.11,-38.2358,-52.2735,3856.0,-3488.5,80.5,-4951.5,2850.5,7783.0,-784.9999999999999,-3446.0,-113.0,-10.0,2.0816681711721685e-17,76.99999999999999,7783.0,-784.9999999999999,-3446.0,-113.0,-10.0,2.0816681711721685e-17,76.99999999999999,-639.0,5350.0,5934.0,66.0,52.0,9.0,1625.0,-639.0,5350.0,5934.0,66.0,52.0,9.0,1625.0
